seed,steps,n,topology,num_communities,p_in,p_out,bridge_fraction,delay_steps,k,alarm_threshold,influence_weight,learning,regulator,regulator_force,enable_content,enable_noise,bridge_multiplier,name,condition,L_mean_tail,L_max,L_amp_tail,L_std_tail,M_mean_tail,M_max,M_amp_tail,M_std_tail,R_mean_tail,R_max,R_amp_tail,R_std_tail,alarm_true_mean_tail,alarm_true_max,alarm_true_amp_tail,alarm_true_std_tail,alarm_delayed_mean_tail,alarm_delayed_max,alarm_delayed_amp_tail,alarm_delayed_std_tail,avg_repression_mean_tail,avg_repression_max,avg_repression_amp_tail,avg_repression_std_tail,punished_fraction_mean_tail,punished_fraction_max,punished_fraction_amp_tail,punished_fraction_std_tail,usefulness_mean_tail,usefulness_max,usefulness_amp_tail,usefulness_std_tail,bridge_radical_fraction_mean_tail,bridge_radical_fraction_max,bridge_radical_fraction_amp_tail,bridge_radical_fraction_std_tail,dangerous_radical_bridge_fraction_mean_tail,dangerous_radical_bridge_fraction_max,dangerous_radical_bridge_fraction_amp_tail,dangerous_radical_bridge_fraction_std_tail,false_positive_rate_mean_tail,false_positive_rate_max,false_positive_rate_amp_tail,false_positive_rate_std_tail,false_negative_rate_mean_tail,false_negative_rate_max,false_negative_rate_amp_tail,false_negative_rate_std_tail,false_positive_bridge_rate_mean_tail,false_positive_bridge_rate_max,false_positive_bridge_rate_amp_tail,false_positive_bridge_rate_std_tail,false_negative_bridge_rate_mean_tail,false_negative_bridge_rate_max,false_negative_bridge_rate_amp_tail,false_negative_bridge_rate_std_tail,regime
15,250,240,scale_free,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,default,0.3999666666666667,0.775,0.10000000000000003,0.019425756098540928,0.4494333333333334,0.5041666666666667,0.10416666666666663,0.01837377357963126,0.1506,0.3875,0.0875,0.014555487701283738,0.5522856320283026,0.802612917906052,0.10889889225224458,0.021740518033347086,0.5511818170203966,0.802612917906052,0.10889889225224458,0.020704896463925034,0.11868849955112663,0.5233491270858017,0.11163289445414967,0.020620569256144302,0.11876666666666666,0.5291666666666667,0.16666666666666666,0.030118396002738555,2.1416751908141087,2.4335868497271425,0.17853131936802802,0.03660812679525036,0.23866666666666667,0.5,0.4166666666666667,0.08322926835621655,0.14066666666666672,0.3333333333333333,0.25,0.051007624702369525,0.07463333333333333,0.1125,0.07083333333333333,0.014308272665373227,0.0546,0.09166666666666666,0.06249999999999999,0.013121483655948868,0.04133333333333333,0.16666666666666666,0.16666666666666666,0.05540156435817794,0.08066666666666668,0.3333333333333333,0.3333333333333333,0.07741375129063886,stable
16,250,240,scale_free,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,default,0.35640000000000005,0.8333333333333334,0.10000000000000003,0.02081361733737475,0.4013999999999999,0.4625,0.12083333333333335,0.019874215568027945,0.24220000000000003,0.4166666666666667,0.10416666666666666,0.018203906784594957,0.6367087859553064,0.852468086268621,0.1438291339026111,0.025832162235257392,0.6358470155004926,0.852468086268621,0.1438291339026111,0.02515960870139651,0.22525491428168565,0.5855034422763128,0.22784358110925199,0.03976560538643097,0.2292666666666667,0.5875,0.29999999999999993,0.04533659302006125,2.2485405116895083,2.470434147384978,0.20655820722267393,0.04158892776749363,0.37666666666666665,0.6666666666666666,0.5833333333333333,0.11718930554164632,0.003333333333333333,0.08333333333333333,0.08333333333333333,0.016329931618554526,0.07836666666666668,0.1375,0.0875,0.017963667034693483,0.04913333333333333,0.08333333333333333,0.05833333333333333,0.01324235628579748,0.11333333333333334,0.3333333333333333,0.3333333333333333,0.09030811456096043,0.02333333333333333,0.08333333333333333,0.08333333333333333,0.03741657386773941,stable
17,250,240,scale_free,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,default,0.43766666666666665,0.825,0.08333333333333331,0.015911211979816833,0.4288333333333333,0.475,0.07916666666666666,0.015657798908744063,0.13349999999999995,0.38333333333333336,0.07083333333333332,0.013264405167381026,0.5016212942569855,0.773375810174077,0.09365113123233054,0.018068193035775573,0.5009079192865108,0.773375810174077,0.09365113123233054,0.018306564036947113,0.07361571526028116,0.45541569677903027,0.06027038282460387,0.01224170984494917,0.0706,0.475,0.10416666666666667,0.020657955153187624,2.0857961123847497,2.419239675880648,0.15461415993018512,0.029950236297712218,0.3206666666666667,0.5,0.33333333333333337,0.07307226255943876,0.018666666666666665,0.16666666666666666,0.16666666666666666,0.03630733014450694,0.07049999999999998,0.11666666666666667,0.08333333333333334,0.015684387141358124,0.054333333333333345,0.09166666666666666,0.06249999999999999,0.013492796432006062,0.09133333333333332,0.3333333333333333,0.3333333333333333,0.07485096303099023,0.06266666666666668,0.25,0.25,0.06294265467691823,stable
18,250,240,scale_free,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,default,0.4459,0.8208333333333333,0.08333333333333331,0.014462441779389199,0.40326666666666666,0.44583333333333336,0.08333333333333337,0.016445060048537373,0.15083333333333332,0.3625,0.06666666666666665,0.01289918171392623,0.5095928451342884,0.7839483451949932,0.08098892901671517,0.016618259977605864,0.5091568422523269,0.7839483451949932,0.08098892901671517,0.0166662210955729,0.0809948117395115,0.48561860071784135,0.057652119532639066,0.01188358123344738,0.08096666666666669,0.5,0.11249999999999999,0.020037021291155588,2.057851493480288,2.3976375921070106,0.14298641625598196,0.026889715043170725,0.272,0.5,0.33333333333333337,0.06761327943204319,0.006,0.16666666666666666,0.16666666666666666,0.023981474331473254,0.07706666666666669,0.12916666666666668,0.08333333333333334,0.015226293048539426,0.044266666666666656,0.07916666666666666,0.058333333333333334,0.01138546832101732,0.07133333333333332,0.25,0.16666666666666666,0.06386096007908292,0.04799999999999999,0.16666666666666666,0.16666666666666666,0.054020572213021055,stable
19,250,240,scale_free,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,default,0.42796666666666666,0.8041666666666667,0.08333333333333331,0.01670675179547346,0.4281666666666666,0.4791666666666667,0.10833333333333334,0.019453648615219834,0.14386666666666664,0.36666666666666664,0.06666666666666667,0.014167411745112636,0.5151591511244614,0.7466404212669964,0.08217038946082594,0.01785505836489084,0.5154873112709101,0.7466404212669964,0.08217038946082594,0.017762992587497105,0.08355366497546225,0.40844240150550376,0.05878505623467823,0.012795016467616311,0.08393333333333332,0.43333333333333335,0.10416666666666669,0.022965578106761822,2.0900751596005875,2.3731402099548604,0.1703044467335768,0.03097816953758284,0.36133333333333334,0.5833333333333334,0.41666666666666674,0.08559854619741572,0.10599999999999998,0.16666666666666666,0.16666666666666666,0.04986203187017375,0.08483333333333334,0.12916666666666668,0.08333333333333334,0.016918103387266032,0.0494,0.08333333333333333,0.0625,0.012210014105005957,0.08533333333333333,0.3333333333333333,0.3333333333333333,0.08263978057408752,0.042666666666666665,0.16666666666666666,0.16666666666666666,0.051224993899462785,stable
20,250,240,scale_free,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,default,0.45480000000000004,0.8166666666666667,0.08750000000000002,0.016142215185999446,0.38926666666666676,0.4375,0.08333333333333337,0.01685117865973245,0.15593333333333337,0.375,0.0625,0.013315237720579963,0.5079292536942177,0.7814550499146024,0.09419046847282209,0.01905360779112137,0.5082986169132228,0.7814550499146024,0.10104311134872512,0.01948184052896873,0.08153549118612707,0.48439741926404506,0.07320661353362684,0.013850595259148807,0.08303333333333335,0.475,0.12916666666666665,0.02236177293706581,2.0159784286556706,2.3531739462968972,0.1470183547376689,0.02871423435423547,0.35000000000000003,0.5833333333333334,0.33333333333333337,0.06749485577105531,0.07933333333333334,0.08333333333333333,0.08333333333333333,0.017813852287849846,0.06420000000000001,0.10416666666666667,0.07500000000000001,0.015065560431365008,0.04379999999999999,0.08333333333333333,0.07083333333333333,0.012666842104048224,0.11999999999999998,0.5,0.3333333333333333,0.08259674462242578,0.02,0.08333333333333333,0.08333333333333333,0.03559026084010437,stable
21,250,240,scale_free,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,default,0.47413333333333335,0.8,0.08750000000000008,0.015655102114717174,0.40313333333333345,0.45,0.07916666666666666,0.01586099338348992,0.12273333333333333,0.37083333333333335,0.058333333333333334,0.011359088382827598,0.48552659492591466,0.8088959311233183,0.10416122564738317,0.017545797747952768,0.48506986572668664,0.8088959311233183,0.10416122564738317,0.018017024698269574,0.06556777844302379,0.5274297255483859,0.06911502627903048,0.011142019238583205,0.06353333333333334,0.5541666666666667,0.10416666666666667,0.02012913863587367,1.9870322961376607,2.46587005572075,0.16222037942593226,0.028917093907685168,0.13266666666666665,0.5,0.4166666666666667,0.07534808115229832,0.011333333333333332,0.16666666666666666,0.16666666666666666,0.03390181902690965,0.07416666666666667,0.12916666666666668,0.09166666666666667,0.01644857305530044,0.046499999999999986,0.09166666666666666,0.075,0.011848581724784148,0.05466666666666666,0.25,0.25,0.06064834888290218,0.04266666666666666,0.16666666666666666,0.16666666666666666,0.0533499973966468,stable
22,250,240,scale_free,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,default,0.3875,0.7916666666666666,0.10416666666666663,0.020351085147152885,0.4382666666666666,0.49583333333333335,0.10833333333333334,0.020374166649624388,0.17423333333333335,0.3625,0.0875,0.015486409812764512,0.5914667215933016,0.8264184238869228,0.13186882869109806,0.02339692523894138,0.5914552147519202,0.8264184238869228,0.13186882869109806,0.023384567208218104,0.16424185916462622,0.5584842655048274,0.16166069187900717,0.029163653910897296,0.16386666666666672,0.5958333333333333,0.19583333333333333,0.03724459692358074,2.155643894486998,2.480661770820402,0.21901658874101892,0.03926133452923213,0.332,0.5833333333333334,0.5833333333333334,0.10953639679221801,0.11533333333333333,0.3333333333333333,0.3333333333333333,0.07437442810237639,0.07513333333333334,0.1375,0.0875,0.01666613332479973,0.04146666666666666,0.06666666666666667,0.05,0.010565352179017348,0.06133333333333333,0.3333333333333333,0.25,0.06510162995057975,0.10066666666666667,0.3333333333333333,0.3333333333333333,0.0762277289879914,stable
23,250,240,scale_free,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,default,0.4285666666666666,0.825,0.07500000000000001,0.015640971836813726,0.3942333333333333,0.44583333333333336,0.10000000000000003,0.017076494566118264,0.17720000000000005,0.37916666666666665,0.08333333333333334,0.013830079938710084,0.5518178835096182,0.8069516285086541,0.09566363982232096,0.018379659740206826,0.5514429745900807,0.8069516285086541,0.09983894179960529,0.01902057624470691,0.11755214560402244,0.5247187212989479,0.10025351277959997,0.01903463483368226,0.11789999999999999,0.5625,0.15,0.030709318166026126,2.091324714007159,2.4325033145369264,0.14519602077045857,0.02969140979020731,0.3380000000000001,0.6666666666666666,0.33333333333333337,0.07094912105007206,0.15933333333333335,0.25,0.25,0.04945929864264375,0.08239999999999999,0.1375,0.08750000000000001,0.016921912158828597,0.045099999999999994,0.08333333333333333,0.07083333333333333,0.011856362567555588,0.10933333333333332,0.5,0.5,0.09274576959504825,0.06933333333333336,0.25,0.25,0.07128658904575093,stable
24,250,240,scale_free,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,default,0.43616666666666665,0.7916666666666666,0.11249999999999999,0.017908719167551383,0.40623333333333334,0.4708333333333333,0.09999999999999998,0.017619622899231163,0.1576,0.3458333333333333,0.09583333333333333,0.01580316424011343,0.5258504233048237,0.7677252155607036,0.10836914863504388,0.02171401422350539,0.5251590979555377,0.7677252155607036,0.10836914863504388,0.02145665427877837,0.09374430994794276,0.4571442520117754,0.09217003742346767,0.018101434436535665,0.0922,0.4708333333333333,0.15833333333333333,0.023237756632974137,2.073528156539104,2.38849081015308,0.19887460460563378,0.03542897312904764,0.33266666666666667,0.5,0.33333333333333337,0.0710993045754395,0.0013333333333333333,0.08333333333333333,0.08333333333333333,0.010456258094238745,0.07949999999999999,0.125,0.0875,0.01610382977224155,0.05476666666666667,0.09166666666666666,0.06666666666666665,0.013981177823535945,0.07666666666666669,0.3333333333333333,0.3333333333333333,0.07348469228349533,0.022666666666666665,0.08333333333333333,0.08333333333333333,0.037082490627129004,stable
25,250,240,scale_free,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,default,0.44463333333333327,0.8291666666666667,0.10416666666666663,0.017746799398451793,0.38183333333333336,0.425,0.08749999999999997,0.017837226989267884,0.17353333333333337,0.4083333333333333,0.06666666666666668,0.014065876755072503,0.517702060803733,0.7852713566981806,0.10180356721260408,0.019628701990481737,0.5177291752313669,0.7852713566981806,0.10180356721260408,0.01970348504312695,0.08603359735071381,0.4778019482545907,0.07995476798686192,0.015141719356107579,0.08519999999999998,0.48333333333333334,0.11249999999999999,0.02343108097283511,2.0970711048986335,2.4372558156387947,0.18748251366672442,0.03336843493516251,0.24533333333333335,0.4166666666666667,0.33333333333333337,0.08647671491345067,0.0,0.0,0.0,0.0,0.08046666666666667,0.125,0.07916666666666666,0.016620068190794725,0.04193333333333333,0.075,0.058333333333333334,0.011089835185630328,0.11400000000000003,0.4166666666666667,0.4166666666666667,0.08977502746062267,0.0,0.0,0.0,0.0,stable
26,250,240,scale_free,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,default,0.39809999999999995,0.8291666666666667,0.08749999999999997,0.017783450483837802,0.42146666666666666,0.4708333333333333,0.10000000000000003,0.018559633617073374,0.1804333333333333,0.425,0.07916666666666666,0.016751650001649923,0.5719127257940312,0.8373728746460581,0.09532284714256423,0.020324132274805538,0.5719929705185708,0.8373728746460581,0.09486398502274751,0.020662009315028738,0.13728557747934564,0.5598922815817375,0.1110299787040871,0.023605883305328344,0.1348,0.5666666666666667,0.13333333333333336,0.027265444145372807,2.13303100809877,2.459441697607424,0.18414733488378188,0.0356142079123085,0.35133333333333333,0.6666666666666666,0.41666666666666674,0.09042123644365854,0.02333333333333333,0.16666666666666666,0.16666666666666666,0.038873012632301994,0.072,0.11666666666666667,0.07916666666666666,0.016008678202080823,0.058599999999999985,0.10833333333333334,0.08333333333333334,0.013351487640792026,0.09,0.3333333333333333,0.25,0.06798692684790378,0.04466666666666666,0.16666666666666666,0.16666666666666666,0.05222174940684304,stable
27,250,240,scale_free,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,default,0.41736666666666666,0.8333333333333334,0.09583333333333333,0.01762838619953624,0.408,0.4625,0.09166666666666667,0.01730125236314797,0.17463333333333333,0.35,0.07916666666666666,0.014568001464396779,0.5611979708175615,0.7879369191966848,0.11594702390962547,0.020472168788437297,0.5599690095036974,0.7879369191966848,0.11594702390962547,0.020829484908983023,0.1278056495701051,0.49860375308206734,0.11376821841680483,0.02157544213921465,0.12830000000000003,0.4791666666666667,0.15000000000000002,0.030565485255249734,2.1175916103873895,2.4088156591697514,0.1819039163930669,0.034419881795439276,0.25199999999999995,0.5833333333333334,0.4166666666666667,0.07990549974118734,0.004,0.08333333333333333,0.08333333333333333,0.01781385228784985,0.0682,0.12083333333333333,0.06666666666666668,0.014818681902697464,0.06513333333333332,0.11666666666666667,0.06666666666666668,0.014068641251615829,0.06999999999999998,0.4166666666666667,0.25,0.06863753427324668,0.056666666666666664,0.25,0.25,0.058309518948453,stable
28,250,240,scale_free,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,default,0.3864666666666666,0.8125,0.11250000000000004,0.020987138918871242,0.4046,0.4666666666666667,0.1166666666666667,0.02111360803947171,0.20893333333333333,0.375,0.09166666666666665,0.01878019050903253,0.5993321282005353,0.8194055229916457,0.1410283779098036,0.026155825551173306,0.5986899563850197,0.8194055229916457,0.1410283779098036,0.025960261676617243,0.17337576188256865,0.543770340990555,0.18179692946443096,0.034751807176312294,0.16923333333333335,0.5541666666666667,0.23333333333333334,0.043380692069680545,2.1434458947892256,2.455687930094959,0.21998102106025152,0.040080166162947815,0.336,0.6666666666666666,0.5,0.1005186549850325,0.003333333333333333,0.08333333333333333,0.08333333333333333,0.016329931618554526,0.06993333333333335,0.11666666666666667,0.07916666666666666,0.014809756543876364,0.051533333333333334,0.0875,0.0625,0.012566887708047154,0.06866666666666667,0.3333333333333333,0.3333333333333333,0.0691728912861743,0.021333333333333333,0.08333333333333333,0.08333333333333333,0.036368484525295605,stable
29,250,240,scale_free,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,default,0.4220666666666666,0.8,0.08333333333333337,0.01892987057536316,0.4441666666666667,0.49166666666666664,0.08333333333333331,0.018514258769331757,0.13376666666666662,0.37916666666666665,0.07083333333333335,0.012810846099215218,0.5160463978641907,0.8179542067280787,0.1071587831803093,0.019933714133309768,0.5164241581420824,0.8179542067280787,0.09547865284741991,0.018969190500718432,0.08555995440708469,0.5315735625631459,0.07314612027703296,0.014333386886991312,0.08896666666666665,0.5625,0.14166666666666666,0.025512829016877854,2.088876802205007,2.4421245646791494,0.15490929364049721,0.03475829490183841,0.24733333333333335,0.6666666666666666,0.4166666666666667,0.06826093725957441,0.008666666666666666,0.16666666666666666,0.16666666666666666,0.02948445918332797,0.07456666666666666,0.13333333333333333,0.1,0.01520986521965267,0.05096666666666666,0.0875,0.06666666666666667,0.012628627091739713,0.06666666666666667,0.3333333333333333,0.25,0.06666666666666668,0.041333333333333326,0.16666666666666666,0.16666666666666666,0.049017003852404796,stable
30,250,240,scale_free,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,default,0.40743333333333326,0.8083333333333333,0.09166666666666667,0.018645702513507563,0.4125,0.4875,0.10833333333333334,0.019407902170679517,0.18006666666666662,0.39166666666666666,0.07499999999999998,0.01492187060063926,0.5628364655892569,0.8134339003588205,0.11601941164317853,0.021184506453499865,0.5623732056838878,0.8134339003588205,0.11601941164317853,0.021282054617228707,0.12840531900130367,0.5307844442623237,0.12488542383778571,0.022413207349067196,0.12623333333333334,0.5375,0.17916666666666664,0.030313290081341475,2.1256154347900056,2.4320277111792135,0.1907040799198927,0.0346017669491934,0.17733333333333334,0.5,0.33333333333333337,0.06144193283996778,0.005333333333333333,0.25,0.08333333333333333,0.020396078054371138,0.07809999999999999,0.12083333333333333,0.07500000000000001,0.015713617590414303,0.0335,0.058333333333333334,0.05,0.009809292646374774,0.06666666666666667,0.3333333333333333,0.25,0.07149203529842406,0.052666666666666674,0.25,0.25,0.06194621322835911,stable
31,250,240,scale_free,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,default,0.38286666666666674,0.8,0.08749999999999997,0.0186355097118974,0.4518000000000001,0.49583333333333335,0.08750000000000002,0.017805554688854194,0.16533333333333333,0.375,0.08750000000000001,0.014640127503998497,0.5645978419896595,0.8006954829007491,0.09945564965937426,0.02106021425969557,0.5633975164749516,0.8006954829007491,0.09761736086468653,0.021036344076470034,0.1282025271389972,0.5064180739969688,0.10607903101173931,0.022610936504958674,0.1256,0.5541666666666667,0.15416666666666667,0.028463934295096235,2.1849055083121804,2.512625866829639,0.1581957037052839,0.03597423353617192,0.278,0.5833333333333334,0.5,0.09125300603876625,0.024,0.25,0.25,0.04449219656923621,0.075,0.12083333333333333,0.08333333333333334,0.016176114078067905,0.049633333333333335,0.09583333333333334,0.07083333333333333,0.011832347376765293,0.04066666666666666,0.25,0.25,0.056387547876774656,0.07133333333333335,0.25,0.25,0.06888315388314395,stable
32,250,240,scale_free,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,default,0.44659999999999994,0.8208333333333333,0.09583333333333333,0.017056963387426263,0.3738,0.4166666666666667,0.09166666666666662,0.01744687173487939,0.17959999999999998,0.3333333333333333,0.07916666666666666,0.015481386673464798,0.5274594914260393,0.7318013521185204,0.11867090892890442,0.02061981103096218,0.5277765564345728,0.7318013521185204,0.11867090892890442,0.02070371451121143,0.09507915948889614,0.39003402950246596,0.10161607527478383,0.017016569358597692,0.0955,0.43333333333333335,0.14166666666666666,0.02507544172647369,2.05059454849677,2.308885043849786,0.19981071505325176,0.03211243314986027,0.4633333333333333,0.75,0.5,0.08969082698049141,0.1713333333333334,0.3333333333333333,0.3333333333333333,0.05802681372530385,0.08026666666666665,0.1375,0.07916666666666666,0.016117140634188877,0.04219999999999999,0.075,0.05416666666666667,0.011413637067609566,0.056666666666666664,0.25,0.25,0.06110100926607786,0.08133333333333334,0.3333333333333333,0.3333333333333333,0.0748806457711945,stable
33,250,240,scale_free,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,default,0.3832666666666666,0.8125,0.12083333333333335,0.020214021536217548,0.3879333333333334,0.44583333333333336,0.09166666666666667,0.016122999445236954,0.22879999999999998,0.4,0.10833333333333331,0.01747232732701119,0.6154372353026588,0.8280373714742736,0.1356145054543716,0.025995305055641262,0.6151088381397315,0.8280373714742736,0.1356145054543716,0.025926848292631595,0.19596108947578508,0.5574258409686017,0.19651159192257672,0.037308189162948265,0.19290000000000004,0.5541666666666667,0.24166666666666664,0.04353486469996713,2.184252707328518,2.455741300658217,0.21207677148375392,0.03999028101749462,0.39200000000000007,0.75,0.5833333333333334,0.10699117305231826,0.096,0.25,0.25,0.05874237539176183,0.07476666666666666,0.13333333333333333,0.09583333333333333,0.01601478483568647,0.04933333333333333,0.08333333333333333,0.0625,0.012924997313560865,0.09733333333333331,0.4166666666666667,0.3333333333333333,0.07798575368474538,0.06266666666666666,0.25,0.25,0.06637938100210203,stable
34,250,240,scale_free,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,default,0.40680000000000005,0.7875,0.10000000000000003,0.01926089879061261,0.39903333333333335,0.44583333333333336,0.10000000000000003,0.01801339008133178,0.19416666666666665,0.38333333333333336,0.0875,0.01565247584249853,0.5902862278879106,0.8273487040881966,0.10741903850136958,0.023721213695584862,0.5897618205811345,0.8273487040881966,0.10741903850136958,0.024658563235259414,0.16278931077601444,0.5620256918235511,0.13427771657964177,0.03096681497765539,0.16053333333333333,0.6,0.1875,0.03477138031325315,2.1610961074552346,2.4554780486898977,0.1796428286196199,0.036765916287491984,0.29333333333333333,0.5,0.33333333333333337,0.06289320754704403,0.0026666666666666666,0.08333333333333333,0.08333333333333333,0.014666666666666666,0.07783333333333332,0.11666666666666667,0.08333333333333334,0.016862186493255653,0.0552,0.1,0.07083333333333333,0.013119705281242667,0.10466666666666667,0.4166666666666667,0.4166666666666667,0.07881342243270212,0.017333333333333333,0.08333333333333333,0.08333333333333333,0.03382306905057552,stable
35,250,240,scale_free,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,default,0.39820000000000005,0.8041666666666667,0.08750000000000002,0.01671107417253601,0.44226666666666664,0.49166666666666664,0.09166666666666662,0.016605755361052115,0.15953333333333336,0.3375,0.08750000000000001,0.015182372819966069,0.5284788576673116,0.7096742312195049,0.1113220246421302,0.02127053692361905,0.528231830541547,0.7096742312195049,0.1113220246421302,0.02174122415659281,0.09265826591115418,0.33861183187840665,0.08792810512669134,0.017435333473711463,0.09313333333333333,0.37083333333333335,0.14166666666666666,0.024665855842529456,2.1204453068308013,2.3432221242470286,0.1843247520086333,0.03271331048584978,0.1806666666666667,0.5,0.5,0.09816992071573317,0.09733333333333333,0.25,0.25,0.0656048778674269,0.0735,0.12916666666666668,0.09583333333333333,0.016468825769380836,0.051533333333333334,0.09166666666666666,0.07083333333333333,0.013033461209943854,0.06266666666666666,0.3333333333333333,0.25,0.06205374015050717,0.08866666666666667,0.3333333333333333,0.3333333333333333,0.07283466817998753,stable
36,250,240,scale_free,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,default,0.41609999999999997,0.7958333333333333,0.09166666666666667,0.017267052762736063,0.42626666666666657,0.4666666666666667,0.09166666666666667,0.016576623433149605,0.15763333333333338,0.3875,0.07916666666666668,0.012939345681550774,0.5346818009163761,0.8107315570701791,0.11773552169547824,0.019866635523223115,0.5342714921586019,0.8107315570701791,0.11773552169547824,0.01962767733256341,0.1011123004477413,0.5270282284891399,0.10927177354661749,0.017287364117586728,0.09976666666666667,0.5708333333333333,0.16666666666666669,0.027770407911220096,2.1311584914751216,2.4841349275180793,0.16986879201480853,0.03181823853971137,0.4893333333333333,0.75,0.3333333333333333,0.07376840636598961,0.15800000000000003,0.25,0.25,0.036246072584181825,0.0713,0.11666666666666667,0.0875,0.016867259541622177,0.04336666666666666,0.07916666666666666,0.0625,0.011608138907201658,0.07133333333333333,0.25,0.25,0.06641954197038365,0.06,0.25,0.16666666666666666,0.055377492419453826,stable
37,250,240,scale_free,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,default,0.4266,0.7958333333333333,0.10833333333333334,0.017541886380255056,0.4273666666666667,0.4791666666666667,0.08333333333333331,0.01895415521726041,0.14603333333333327,0.35,0.07916666666666666,0.01489645744613277,0.5118518299717167,0.7551720959884171,0.1033782494359527,0.019642245038318195,0.5129292988088844,0.7551720959884171,0.1033782494359527,0.01973700576784541,0.08166504403360246,0.4209141399094667,0.07539257307302877,0.013971842547117561,0.08016666666666666,0.45416666666666666,0.12916666666666668,0.024280765135299084,2.0974198176852474,2.3950170411851572,0.1819176450359734,0.03215296299230724,0.10266666666666668,0.5833333333333334,0.3333333333333333,0.07463689882803724,0.0026666666666666666,0.08333333333333333,0.08333333333333333,0.014666666666666666,0.07143333333333331,0.10833333333333334,0.07083333333333333,0.01411956876898945,0.051766666666666676,0.0875,0.06249999999999999,0.013178939427907103,0.102,0.4166666666666667,0.4166666666666667,0.09710475443217667,0.019333333333333334,0.08333333333333333,0.08333333333333333,0.03517574922206111,stable
38,250,240,scale_free,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,default,0.41983333333333334,0.7916666666666666,0.10416666666666669,0.020305992547357377,0.39266666666666666,0.4375,0.09166666666666667,0.018502252115170557,0.18750000000000003,0.37083333333333335,0.0875,0.016227548592850784,0.5759017355090129,0.7935603348593794,0.122028735066535,0.024528887856026912,0.5762064309501237,0.7935603348593794,0.122028735066535,0.02426625464117384,0.14513666029702454,0.5041972339002664,0.1451181982858913,0.028392268057850438,0.14663333333333337,0.5625,0.18333333333333332,0.03823064506678147,2.121459419858002,2.3973439834317483,0.19094681768879518,0.03828748798433901,0.38799999999999996,0.6666666666666666,0.5833333333333333,0.10546405390779678,0.0,0.0,0.0,0.0,0.06083333333333334,0.1,0.06666666666666668,0.013228756555322952,0.05436666666666666,0.09583333333333334,0.0625,0.012257152107148617,0.07866666666666668,0.3333333333333333,0.25,0.06774461848245464,0.0,0.0,0.0,0.0,stable
39,250,240,scale_free,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,default,0.4438000000000001,0.8125,0.11249999999999999,0.017058852377708312,0.4090666666666668,0.4583333333333333,0.07916666666666666,0.016474424623235454,0.14713333333333337,0.35833333333333334,0.0625,0.013431058533612802,0.499963129660634,0.7575717169219727,0.11571809934467986,0.0189736201697547,0.4990719849796816,0.7575717169219727,0.11571809934467986,0.019406897812892822,0.07217037485167349,0.4265970273259258,0.08343969773837423,0.013060308653119922,0.07076666666666667,0.475,0.1,0.019321720650317065,2.0468373105753694,2.3730976690184464,0.2132740853289723,0.03126461854880011,0.17200000000000004,0.3333333333333333,0.3333333333333333,0.06302027892318118,0.0,0.0,0.0,0.0,0.07550000000000001,0.1375,0.07500000000000001,0.01661324772583615,0.04606666666666667,0.0875,0.0625,0.012826881495082461,0.104,0.4166666666666667,0.4166666666666667,0.08209479615393145,0.0,0.0,0.0,0.0,stable
