seed,steps,n,topology,num_communities,p_in,p_out,bridge_fraction,delay_steps,k,alarm_threshold,influence_weight,learning,regulator,regulator_force,enable_content,enable_noise,bridge_multiplier,name,noise_mode,condition,L_mean_tail,L_max,L_amp_tail,L_std_tail,M_mean_tail,M_max,M_amp_tail,M_std_tail,R_mean_tail,R_max,R_amp_tail,R_std_tail,alarm_true_mean_tail,alarm_true_max,alarm_true_amp_tail,alarm_true_std_tail,alarm_delayed_mean_tail,alarm_delayed_max,alarm_delayed_amp_tail,alarm_delayed_std_tail,avg_repression_mean_tail,avg_repression_max,avg_repression_amp_tail,avg_repression_std_tail,punished_fraction_mean_tail,punished_fraction_max,punished_fraction_amp_tail,punished_fraction_std_tail,usefulness_mean_tail,usefulness_max,usefulness_amp_tail,usefulness_std_tail,bridge_radical_fraction_mean_tail,bridge_radical_fraction_max,bridge_radical_fraction_amp_tail,bridge_radical_fraction_std_tail,dangerous_radical_bridge_fraction_mean_tail,dangerous_radical_bridge_fraction_max,dangerous_radical_bridge_fraction_amp_tail,dangerous_radical_bridge_fraction_std_tail,false_positive_rate_mean_tail,false_positive_rate_max,false_positive_rate_amp_tail,false_positive_rate_std_tail,false_negative_rate_mean_tail,false_negative_rate_max,false_negative_rate_amp_tail,false_negative_rate_std_tail,false_positive_bridge_rate_mean_tail,false_positive_bridge_rate_max,false_positive_bridge_rate_amp_tail,false_positive_bridge_rate_std_tail,false_negative_bridge_rate_mean_tail,false_negative_bridge_rate_max,false_negative_bridge_rate_amp_tail,false_negative_bridge_rate_std_tail,regime
3,250,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default_noisy,default,default_noisy,0.3537666666666666,0.7583333333333333,0.11250000000000004,0.02273289344637951,0.4379333333333333,0.5041666666666667,0.15833333333333333,0.026966151622605208,0.2083,0.375,0.11666666666666664,0.02073976320447699,0.6319860842159373,0.8236024926971304,0.15391435034576917,0.02660531988925732,0.6311676528462732,0.8236024926971304,0.15391435034576917,0.025950124641478854,0.2248573024189584,0.5639657755299116,0.2440800057515837,0.04081875581182145,0.22579999999999995,0.6,0.23333333333333334,0.04724844500674658,2.2469968648426186,2.4356173945032777,0.2138574199415042,0.043373633805459985,0.19633333333333333,0.4166666666666667,0.29166666666666663,0.06364310209633439,0.07599999999999997,0.20833333333333334,0.20833333333333334,0.040505143706283366,0.07559999999999999,0.125,0.09166666666666667,0.01784737764739932,0.04413333333333333,0.08333333333333333,0.06666666666666667,0.012584116973391497,0.06266666666666666,0.20833333333333334,0.20833333333333334,0.0433410249583976,0.078,0.20833333333333334,0.20833333333333334,0.05296120173191776,stable
4,250,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default_noisy,default,default_noisy,0.3826333333333333,0.8291666666666667,0.11666666666666664,0.022569251452166313,0.43283333333333324,0.5125,0.1416666666666666,0.025080979956045486,0.18453333333333335,0.37083333333333335,0.10833333333333331,0.021283901062644613,0.5952665157249282,0.8002297583976261,0.13591879681844243,0.027213231789901295,0.5936904970788247,0.8002297583976261,0.13591879681844243,0.027052202912891597,0.16771997962452037,0.5180577261222415,0.17129675706671577,0.034816195791477336,0.17089999999999997,0.5416666666666666,0.25416666666666665,0.04676176025581396,2.2041051637370175,2.4608063684573924,0.21608771297229534,0.04366648377912347,0.19933333333333328,0.4583333333333333,0.41666666666666663,0.07370813312578801,0.019,0.125,0.125,0.027133415233291634,0.07990000000000003,0.1375,0.0875,0.018158744449988825,0.04956666666666666,0.08333333333333333,0.058333333333333334,0.012570070272940667,0.083,0.25,0.25,0.053876401760572935,0.04399999999999999,0.125,0.125,0.036249137920783714,stable
5,250,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default_noisy,default,default_noisy,0.35986666666666667,0.8041666666666667,0.10833333333333334,0.022326715437390742,0.40753333333333336,0.475,0.12083333333333329,0.023721157925643787,0.23260000000000003,0.38333333333333336,0.0958333333333333,0.0207569533195773,0.6234294831387814,0.7964575452265077,0.12313971600902707,0.02776048400906577,0.6221146448242861,0.7964575452265077,0.12313971600902707,0.028674631847144458,0.2019904127471404,0.5005615318952492,0.18203470659987375,0.04240487591342864,0.19836666666666664,0.5291666666666667,0.2125,0.0418359760121464,2.261037464095558,2.4427144885690777,0.21375129227236522,0.04351854415982313,0.2116666666666667,0.4583333333333333,0.41666666666666663,0.07102425250887505,0.015333333333333334,0.125,0.08333333333333333,0.022070593809662465,0.07753333333333333,0.125,0.07916666666666666,0.016815138681821475,0.03599999999999999,0.07083333333333333,0.0625,0.012353586973470948,0.092,0.25,0.25,0.05330624311987814,0.03,0.125,0.125,0.03188521078284832,stable
6,250,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default_noisy,default,default_noisy,0.3579333333333334,0.7833333333333333,0.10416666666666669,0.024189207878262113,0.4136,0.475,0.1333333333333333,0.026432009214418628,0.22846666666666668,0.37916666666666665,0.12916666666666668,0.024173769071270435,0.6398564108871145,0.8178788957144972,0.15180601329348642,0.03017227089711576,0.6400717431293858,0.8178788957144972,0.15256789876921917,0.03169837504570618,0.23521948857262792,0.5427718007274625,0.23029107077257588,0.049231027695749996,0.2391666666666667,0.5333333333333333,0.2791666666666667,0.054237133650909944,2.2500985649327747,2.451355503432181,0.21545812554967148,0.046245109416582254,0.23333333333333334,0.4583333333333333,0.375,0.07302967433402216,0.04233333333333333,0.16666666666666666,0.125,0.03248247390687955,0.07309999999999998,0.12083333333333333,0.08333333333333334,0.017276380793827546,0.05149999999999999,0.0875,0.058333333333333334,0.012103718436910204,0.06933333333333333,0.20833333333333334,0.20833333333333334,0.048288484939763614,0.04833333333333332,0.16666666666666666,0.125,0.037043517951488115,stable
7,250,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default_noisy,default,default_noisy,0.3510333333333333,0.8083333333333333,0.1291666666666667,0.027399594481995124,0.4262,0.5,0.12083333333333335,0.0255158774099579,0.22276666666666667,0.37083333333333335,0.09166666666666667,0.021528688869609413,0.636850725951812,0.7847201600036333,0.15940783217109122,0.0323759386749967,0.635284744745212,0.7847201600036333,0.15940783217109122,0.031738322075685395,0.22619483849268102,0.4854671139582724,0.24786067908019885,0.049995979525348996,0.22913333333333338,0.5,0.31666666666666665,0.05733065885234919,2.2429929898273504,2.4100982681684013,0.24463042575544458,0.05206850351363402,0.233,0.4583333333333333,0.375,0.07765593631168478,0.04866666666666668,0.16666666666666666,0.16666666666666666,0.03863504454076204,0.07493333333333334,0.11666666666666667,0.07083333333333333,0.014934895751598372,0.04773333333333333,0.0875,0.07083333333333333,0.013149820446598418,0.06733333333333333,0.20833333333333334,0.20833333333333334,0.049098540372058574,0.03966666666666666,0.16666666666666666,0.125,0.037214095298540965,stable
8,250,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default_noisy,default,default_noisy,0.37473333333333336,0.8416666666666667,0.125,0.022315565071143604,0.3910333333333334,0.4583333333333333,0.125,0.023154409227330048,0.23423333333333335,0.4125,0.09583333333333335,0.019717335857902644,0.6176509331792877,0.8395774976711402,0.179624835668583,0.028644095944973757,0.6158904565896757,0.8395774976711402,0.179624835668583,0.027978207788949962,0.19500139673066125,0.564045324905711,0.2502297593808798,0.039640956964317894,0.19610000000000002,0.55,0.2,0.04461173238809121,2.202037002847992,2.4892454085764304,0.22253187226521032,0.04371471157354123,0.293,0.5833333333333334,0.375,0.08332266598391261,0.05333333333333332,0.16666666666666666,0.125,0.039651257511234404,0.07363333333333334,0.12083333333333333,0.0625,0.015282306399522582,0.045633333333333324,0.07083333333333333,0.05,0.012005276617665527,0.1,0.25,0.25,0.06055300708194984,0.03400000000000001,0.125,0.125,0.033492951165547916,stable
9,250,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default_noisy,default,default_noisy,0.39080000000000004,0.7625,0.1166666666666667,0.024823241797423106,0.43049999999999994,0.49166666666666664,0.10833333333333334,0.023526580712037178,0.17870000000000003,0.4041666666666667,0.08333333333333331,0.018605674164380904,0.593100504491687,0.8483964913640509,0.1505236686398327,0.027774865262702036,0.5931034894691236,0.8483964913640509,0.14600174922465026,0.028012888702029275,0.16972885816347988,0.5963640126274573,0.17568579252243194,0.03597615593948429,0.17300000000000001,0.65,0.22499999999999998,0.04386405767317424,2.1673360174958094,2.4379038654387863,0.21392737658227645,0.04578933865441316,0.20633333333333337,0.625,0.25,0.05396912697706595,0.08066666666666668,0.16666666666666666,0.08333333333333334,0.025135190028678474,0.07823333333333334,0.11666666666666667,0.07500000000000001,0.016209256614663117,0.05256666666666667,0.09583333333333334,0.0625,0.012929123026030118,0.08399999999999999,0.2916666666666667,0.25,0.05527305954179768,0.05433333333333333,0.16666666666666666,0.16666666666666666,0.04289004028391155,stable
10,250,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default_noisy,default,default_noisy,0.36546666666666666,0.8208333333333333,0.12083333333333335,0.02706892437217753,0.4032,0.4708333333333333,0.13333333333333336,0.027381745744199732,0.2313333333333333,0.3541666666666667,0.1416666666666667,0.024080882228209352,0.6301512616452538,0.8356262828769803,0.1732786650495688,0.032095421394320575,0.6303751730816471,0.8356262828769803,0.1732786650495688,0.033328842522899756,0.22216416705542097,0.5687477051500365,0.2657759746035134,0.05136141799324222,0.2250333333333333,0.5958333333333333,0.3125,0.05965525030446934,2.245589261844475,2.5816057032645134,0.24058686683036035,0.052866685783698394,0.1996666666666667,0.5416666666666666,0.375,0.06631071641228974,0.06600000000000002,0.25,0.25,0.046899419565230825,0.07106666666666665,0.1125,0.08333333333333334,0.016170137084556006,0.06273333333333332,0.1,0.07083333333333333,0.012998974318511953,0.048333333333333325,0.20833333333333334,0.20833333333333334,0.04262237284181475,0.09533333333333334,0.25,0.25,0.049389607543827804,stable
11,250,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default_noisy,default,default_noisy,0.3742666666666667,0.8083333333333333,0.1375,0.023154457214300855,0.4004666666666667,0.475,0.125,0.025238946975744535,0.22526666666666667,0.3333333333333333,0.10416666666666666,0.019463241707839363,0.6063849189374841,0.7239244611503373,0.129699525240892,0.02567751591304708,0.6065946881369203,0.7239244611503373,0.129699525240892,0.02579263656617271,0.18056030234810638,0.37342049198946115,0.17261143006737034,0.03488491184321612,0.17676666666666666,0.375,0.25,0.046026151986307384,2.2271905815791295,2.342914460391365,0.24153265268927715,0.04456923359254804,0.1456666666666667,0.4583333333333333,0.3333333333333333,0.06658828725834598,0.011666666666666665,0.08333333333333333,0.08333333333333333,0.02013840995599095,0.07276666666666666,0.11666666666666667,0.07916666666666666,0.0159908307059598,0.04773333333333333,0.08333333333333333,0.058333333333333334,0.012127837583198601,0.07533333333333334,0.2916666666666667,0.25,0.05046891232344037,0.037333333333333336,0.16666666666666666,0.16666666666666666,0.03757363141589828,stable
12,250,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default_noisy,default,default_noisy,0.4022666666666667,0.775,0.12083333333333335,0.022082572313931185,0.40486666666666665,0.4583333333333333,0.13749999999999996,0.0258560974970659,0.19286666666666666,0.3458333333333333,0.10416666666666666,0.021014650973917116,0.5775891693736734,0.7460314096263923,0.12476782056448055,0.025883381460022795,0.5774150648076845,0.7460314096263923,0.12476782056448055,0.02621795930854464,0.14611777923812994,0.41955791063791464,0.1400577679455783,0.030421570412200102,0.15233333333333335,0.43333333333333335,0.1875,0.039973602400695495,2.142668915476801,2.3483337208293267,0.23895603978980606,0.04197385871514564,0.2296666666666667,0.4166666666666667,0.33333333333333337,0.07024085547441587,0.06266666666666666,0.16666666666666666,0.16666666666666666,0.03712740826457516,0.07523333333333333,0.12083333333333333,0.09583333333333333,0.016892667705907857,0.04403333333333333,0.075,0.0625,0.011952870413047701,0.05600000000000001,0.20833333333333334,0.20833333333333334,0.043494571819685475,0.06766666666666665,0.20833333333333334,0.20833333333333334,0.049064583289103084,stable
13,250,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default_noisy,default,default_noisy,0.3807666666666666,0.8166666666666667,0.11666666666666664,0.020775145406631137,0.4475,0.5458333333333333,0.17083333333333328,0.025766041389567177,0.17173333333333335,0.3625,0.11666666666666664,0.01937627415165258,0.5847699953486922,0.76546798782655,0.12413363714682901,0.02452150966383548,0.5862996179983121,0.76546798782655,0.12413363714682901,0.02532457169090062,0.15842669162824738,0.4573148153299464,0.16416382327760148,0.03239175488954635,0.1572666666666667,0.4875,0.23333333333333334,0.040868705767507625,2.1848798031817003,2.353296952187485,0.18540658296452506,0.0378551416625332,0.209,0.5416666666666666,0.4166666666666667,0.07070753535200867,0.048,0.20833333333333334,0.16666666666666666,0.038749910394161625,0.07356666666666667,0.12916666666666668,0.09583333333333335,0.016750655045234635,0.06873333333333333,0.10833333333333334,0.07916666666666666,0.01436260576791149,0.054000000000000006,0.25,0.20833333333333334,0.04831148931672465,0.07299999999999997,0.20833333333333334,0.20833333333333334,0.04703899091888204,stable
14,250,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default_noisy,default,default_noisy,0.3734333333333333,0.7916666666666666,0.125,0.024758073879488734,0.4030666666666667,0.4708333333333333,0.1375,0.025799138659179217,0.2235,0.4083333333333333,0.12083333333333332,0.02195576360675154,0.6209341534476865,0.8462275046456239,0.1546580958747188,0.02940962426927101,0.6209455070747483,0.8462275046456239,0.1546580958747188,0.028930777845347158,0.20384850913449762,0.5773032839409536,0.21422095262838614,0.04163054529482005,0.2029666666666667,0.5541666666666667,0.23333333333333334,0.04911385864612056,2.215766783313223,2.524358652089539,0.22184826932155888,0.046110799738806524,0.25566666666666665,0.5,0.4166666666666667,0.07385120175054703,0.033333333333333326,0.125,0.125,0.0320589734361189,0.07626666666666665,0.125,0.0875,0.017370345099878955,0.04129999999999999,0.07916666666666666,0.0625,0.01073695591041624,0.09199999999999998,0.25,0.25,0.0575654217197944,0.04733333333333334,0.16666666666666666,0.16666666666666666,0.03920884254008696,stable
15,250,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default_noisy,default,default_noisy,0.3794666666666667,0.8083333333333333,0.11249999999999999,0.02479457826040022,0.4118666666666667,0.475,0.14583333333333331,0.02956187484657298,0.2086666666666667,0.3541666666666667,0.11249999999999999,0.0198158185969358,0.6115921577291046,0.8201501213899515,0.13915302100069726,0.025722138338360446,0.6104405696603223,0.8201501213899515,0.13915302100069726,0.027031295209200428,0.19088825936608983,0.5530675424037841,0.20422652570230376,0.039064937623411324,0.18793333333333334,0.5791666666666667,0.22499999999999998,0.045356072728283396,2.184171235211882,2.4865902115879797,0.20997176302546494,0.04355564052425605,0.24466666666666664,0.5416666666666666,0.33333333333333337,0.07070596391630152,0.04233333333333334,0.125,0.125,0.027378012264508093,0.06756666666666666,0.1125,0.0875,0.01631788384973166,0.05353333333333333,0.09166666666666666,0.06249999999999999,0.011571708795352763,0.06533333333333334,0.25,0.25,0.05252935687149932,0.040333333333333325,0.125,0.125,0.0357211421989835,stable
16,250,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default_noisy,default,default_noisy,0.3395,0.7791666666666667,0.15833333333333333,0.02756104336035033,0.37499999999999994,0.44166666666666665,0.14166666666666666,0.026273137950724078,0.28550000000000003,0.4125,0.19999999999999998,0.02532894698868383,0.6859340597923556,0.8370172466162649,0.23893607917060744,0.03494625046667265,0.6859625647977499,0.8370172466162649,0.23893607917060744,0.03470492232923542,0.31092992664501573,0.5664930200120601,0.3540301857713612,0.05908982807372815,0.3078666666666667,0.6541666666666667,0.3583333333333333,0.06561930610219323,2.3445711986198963,2.5425230428939334,0.3578108483531537,0.05635750215347694,0.3070000000000001,0.5416666666666666,0.4583333333333333,0.0881186069391073,0.11199999999999999,0.20833333333333334,0.20833333333333334,0.0472628583327096,0.06566666666666665,0.11666666666666667,0.08333333333333334,0.014761059883656353,0.06466666666666668,0.10833333333333334,0.08750000000000001,0.014583095236151571,0.057666666666666665,0.16666666666666666,0.16666666666666666,0.04242116871982142,0.06133333333333333,0.16666666666666666,0.16666666666666666,0.04300387579432037,oscillatory
17,250,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default_noisy,default,default_noisy,0.4051,0.7791666666666667,0.125,0.023421642413232538,0.4207666666666667,0.475,0.12083333333333329,0.025413163693032967,0.17413333333333336,0.3458333333333333,0.13333333333333333,0.018939200968713897,0.5714084467318881,0.7796551142615921,0.17396701389602764,0.025485571489242985,0.5716132255167047,0.7796551142615921,0.17396701389602764,0.026053191626632024,0.14123553123037652,0.48426141278909896,0.20077368172087134,0.030342532342155684,0.13940000000000002,0.49166666666666664,0.23333333333333334,0.03625719851897612,2.1713416293512102,2.45642467813675,0.23732966209592687,0.043884618331266126,0.19800000000000004,0.4166666666666667,0.3333333333333333,0.06533163263092559,0.045,0.20833333333333334,0.16666666666666666,0.039299420408505314,0.07703333333333333,0.12916666666666668,0.1,0.017034409620268944,0.04923333333333333,0.09166666666666666,0.06666666666666667,0.012587295182047651,0.08633333333333333,0.2916666666666667,0.2916666666666667,0.050874573435285154,0.08366666666666665,0.20833333333333334,0.20833333333333334,0.04901700385240479,stable
18,250,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default_noisy,default,default_noisy,0.35883333333333334,0.85,0.10833333333333334,0.02384323803513273,0.4357999999999999,0.5333333333333333,0.17916666666666664,0.02923608880970382,0.20536666666666664,0.38333333333333336,0.09999999999999998,0.02190773582296648,0.6273843662241804,0.8045229191925369,0.1341130114814657,0.027810337676547628,0.6289478263854767,0.8045229191925369,0.1341130114814657,0.028216038436940913,0.21988544521465983,0.529984142120288,0.2005310585676843,0.042951421270502894,0.21883333333333338,0.5541666666666667,0.26249999999999996,0.05103811212112855,2.215690652169859,2.377670788975869,0.189024624060246,0.04269176426434702,0.183,0.4166666666666667,0.29166666666666663,0.0658061125158176,0.03166666666666666,0.125,0.08333333333333333,0.023213980461973538,0.07763333333333332,0.1375,0.07916666666666666,0.014254979636760074,0.04863333333333333,0.075,0.0625,0.011102752411501894,0.09866666666666665,0.3333333333333333,0.3333333333333333,0.06270211763214666,0.037,0.125,0.125,0.031276544281973066,stable
19,250,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default_noisy,default,default_noisy,0.3388,0.8375,0.10833333333333334,0.025007865429367084,0.4352666666666666,0.5166666666666667,0.1291666666666666,0.026814921219350987,0.22593333333333335,0.425,0.11250000000000002,0.024249077874793048,0.6463596806647642,0.8737831019538339,0.15997199467448697,0.031824529453808606,0.6466881455516635,0.8737831019538339,0.14407850604397476,0.031381890780541856,0.24584984536514257,0.6160531348519644,0.2252972454379917,0.05138503098728122,0.24959999999999996,0.6458333333333334,0.3041666666666667,0.056836568822858716,2.2980483733712656,2.5340120650933002,0.2549252876141068,0.048234340232141,0.27600000000000013,0.5416666666666666,0.3333333333333333,0.06865048352989868,0.026333333333333334,0.125,0.08333333333333333,0.028154336551704903,0.07546666666666667,0.125,0.08333333333333334,0.015075882137447951,0.04353333333333333,0.075,0.04583333333333334,0.010480882066357243,0.08533333333333333,0.25,0.25,0.05524088662897759,0.051333333333333335,0.16666666666666666,0.16666666666666666,0.040871070997032174,stable
20,250,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default_noisy,default,default_noisy,0.38186666666666663,0.7916666666666666,0.11249999999999999,0.023806255013709695,0.40823333333333334,0.48333333333333334,0.11249999999999999,0.023993425025294834,0.2099,0.3875,0.12499999999999997,0.02092090926428496,0.5999972144595309,0.7854297478566871,0.15912423827982947,0.028924819120175926,0.6006189647961968,0.7854297478566871,0.15912423827982947,0.029281894615394172,0.17625997161542928,0.491859445123609,0.21605073884928466,0.039160100454739916,0.17479999999999996,0.5083333333333333,0.27499999999999997,0.04690076995340505,2.191182085694417,2.40116187102503,0.21521870770183815,0.0445660525892498,0.18033333333333332,0.4583333333333333,0.3333333333333333,0.05863635580612273,0.007666666666666666,0.08333333333333333,0.08333333333333333,0.016983652270475998,0.06616666666666665,0.11666666666666667,0.0875,0.015107025591499545,0.05853333333333333,0.09583333333333334,0.0625,0.012211742982337397,0.08166666666666668,0.20833333333333334,0.20833333333333334,0.05562773089426212,0.017666666666666664,0.08333333333333333,0.08333333333333333,0.02542090128658349,stable
21,250,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default_noisy,default,default_noisy,0.3775666666666666,0.7958333333333333,0.125,0.02751658085995101,0.4155666666666667,0.4791666666666667,0.125,0.027452706808457177,0.20686666666666664,0.375,0.11249999999999999,0.022043240334498112,0.6113659961585406,0.7910282202488871,0.15490914847688408,0.031019904452636523,0.610987856678279,0.7910282202488871,0.15490914847688408,0.0306527332783597,0.1935019675770643,0.507927460920569,0.20812064266272173,0.042978501754621715,0.1948,0.5208333333333334,0.2625,0.048133656508610366,2.1848925574745026,2.3763238803514914,0.2523296909727346,0.05225070333770533,0.3223333333333333,0.5416666666666666,0.29166666666666663,0.06239301955258206,0.03566666666666668,0.125,0.125,0.03149250351715115,0.07193333333333331,0.1125,0.08333333333333334,0.016432893841317176,0.056899999999999985,0.1,0.07500000000000001,0.013704257246077463,0.08466666666666664,0.25,0.25,0.04914151899248627,0.06566666666666666,0.20833333333333334,0.16666666666666666,0.043863424398922615,stable
22,250,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default_noisy,default,default_noisy,0.40349999999999997,0.7666666666666667,0.11666666666666664,0.023305936296717764,0.42643333333333333,0.5041666666666667,0.11249999999999999,0.02391015590822351,0.17006666666666673,0.36666666666666664,0.08750000000000001,0.017704236781064583,0.5592388541496458,0.7730853111562662,0.12479274744986923,0.026657384732819218,0.5592350091784662,0.7730853111562662,0.12479274744986923,0.026372319230229303,0.1266805528367369,0.46810099877138295,0.13736521572016994,0.028084935733747263,0.1253,0.49583333333333335,0.19583333333333336,0.03351275047566888,2.130888364561938,2.3667957270425486,0.23147694609865033,0.04519439885985528,0.121,0.5,0.3333333333333333,0.06839915529043064,0.025666666666666664,0.20833333333333334,0.125,0.03108411527166604,0.07959999999999998,0.12083333333333333,0.07500000000000001,0.014585228448292777,0.04856666666666666,0.0875,0.0625,0.013092661218322952,0.08633333333333333,0.3333333333333333,0.2916666666666667,0.05606940143944626,0.07999999999999999,0.20833333333333334,0.20833333333333334,0.052068331172711035,stable
23,250,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default_noisy,default,default_noisy,0.35546666666666665,0.8416666666666667,0.125,0.02378384138677163,0.4270333333333333,0.4875,0.1166666666666667,0.025580026930747707,0.21750000000000003,0.3875,0.10416666666666669,0.021258985028557793,0.6253961506308405,0.8180873922911748,0.1521738957793085,0.027146355434453016,0.6266957093630634,0.8180873922911748,0.1521738957793085,0.02700262150935893,0.2128931733625508,0.5406011797680453,0.2254700756933655,0.040430557615365896,0.21353333333333332,0.5625,0.23333333333333334,0.047215981286942335,2.2571023511977053,2.496416735708787,0.2682410803698789,0.04609897854942007,0.2883333333333334,0.5833333333333334,0.2916666666666667,0.07023769168568492,0.034666666666666665,0.16666666666666666,0.08333333333333333,0.02725191124795959,0.07673333333333332,0.13333333333333333,0.1,0.016809256709060968,0.04386666666666666,0.07916666666666666,0.058333333333333334,0.011372188297186546,0.07733333333333332,0.25,0.25,0.06094259594077035,0.04133333333333334,0.16666666666666666,0.16666666666666666,0.0370794941832934,stable
24,250,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default_noisy,default,default_noisy,0.3932666666666667,0.8291666666666667,0.1375,0.022686168081503366,0.4268333333333333,0.5083333333333333,0.11666666666666664,0.025102014084752464,0.1799,0.3625,0.10833333333333331,0.01950828883662873,0.5840192907602934,0.7672113711163795,0.15712092911059772,0.02638627816941934,0.5830159526188404,0.7672113711163795,0.1405818530886458,0.025430902848962385,0.15384054661695537,0.4628719938991039,0.16227214531951611,0.030708630455764503,0.151,0.4375,0.15833333333333333,0.034694700203665434,2.1958443109202244,2.3714859943169104,0.2649252741213477,0.04354924911268904,0.2810000000000001,0.5416666666666666,0.375,0.07376840636598961,0.03433333333333334,0.125,0.08333333333333333,0.027920522121829234,0.08246666666666667,0.125,0.075,0.01727470855197145,0.04673333333333333,0.075,0.049999999999999996,0.011493766426488168,0.08966666666666666,0.25,0.25,0.054277066980447645,0.04433333333333333,0.125,0.125,0.0332264954516723,stable
25,250,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default_noisy,default,default_noisy,0.38393333333333335,0.7708333333333334,0.11250000000000004,0.02235262848078498,0.38799999999999996,0.45,0.12083333333333335,0.02530700386146974,0.22806666666666664,0.37916666666666665,0.12916666666666665,0.02131864077384964,0.6199319605182252,0.8000170970732855,0.14086626638951782,0.027220199128460507,0.6215812076667753,0.8000170970732855,0.14086626638951782,0.026477838447285018,0.20701825317307918,0.5199394650494834,0.19910645311735725,0.03864437066529337,0.2066666666666667,0.5125,0.20833333333333334,0.047266972260413154,2.2142364725670576,2.4410763403929088,0.22647561947369166,0.04271780552784008,0.25499999999999995,0.5,0.33333333333333337,0.070039671298169,0.06533333333333333,0.16666666666666666,0.16666666666666666,0.03955867653105812,0.07456666666666668,0.12916666666666668,0.09166666666666667,0.01670681830205194,0.04956666666666667,0.0875,0.06249999999999999,0.012369586357945309,0.05966666666666666,0.25,0.25,0.04260151275352659,0.072,0.20833333333333334,0.20833333333333334,0.04389887368841154,stable
26,250,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default_noisy,default,default_noisy,0.37536666666666674,0.8166666666666667,0.12083333333333335,0.021460661685977905,0.41126666666666667,0.475,0.125,0.02206696877940219,0.21336666666666665,0.39166666666666666,0.09999999999999998,0.019595180813432447,0.5951377048812819,0.8008639710984947,0.13908758725329495,0.02557991798318857,0.5945135462599257,0.8008639710984947,0.1316464426198526,0.023975213332228257,0.16600629271561917,0.5108630214643779,0.17354534598337265,0.031097147192969833,0.16826666666666668,0.5208333333333334,0.19999999999999998,0.0423240934798241,2.214174722779428,2.4507978068814835,0.22736939122334388,0.042477423659069154,0.19100000000000006,0.4583333333333333,0.29166666666666663,0.06195518093302969,0.014,0.125,0.08333333333333333,0.021694853460363973,0.07249999999999998,0.125,0.09166666666666667,0.016218987500937154,0.05526666666666666,0.09583333333333334,0.07083333333333333,0.01198545414705305,0.07866666666666666,0.20833333333333334,0.20833333333333334,0.048937601993649923,0.043666666666666666,0.16666666666666666,0.16666666666666666,0.03646002377033418,stable
