seed,steps,n,topology,num_communities,p_in,p_out,bridge_fraction,delay_steps,k,alarm_threshold,influence_weight,learning,regulator,regulator_force,enable_content,enable_noise,bridge_multiplier,name,noise_mode,condition,L_mean_tail,L_max,L_amp_tail,L_std_tail,M_mean_tail,M_max,M_amp_tail,M_std_tail,R_mean_tail,R_max,R_amp_tail,R_std_tail,alarm_true_mean_tail,alarm_true_max,alarm_true_amp_tail,alarm_true_std_tail,alarm_delayed_mean_tail,alarm_delayed_max,alarm_delayed_amp_tail,alarm_delayed_std_tail,avg_repression_mean_tail,avg_repression_max,avg_repression_amp_tail,avg_repression_std_tail,punished_fraction_mean_tail,punished_fraction_max,punished_fraction_amp_tail,punished_fraction_std_tail,usefulness_mean_tail,usefulness_max,usefulness_amp_tail,usefulness_std_tail,bridge_radical_fraction_mean_tail,bridge_radical_fraction_max,bridge_radical_fraction_amp_tail,bridge_radical_fraction_std_tail,dangerous_radical_bridge_fraction_mean_tail,dangerous_radical_bridge_fraction_max,dangerous_radical_bridge_fraction_amp_tail,dangerous_radical_bridge_fraction_std_tail,false_positive_rate_mean_tail,false_positive_rate_max,false_positive_rate_amp_tail,false_positive_rate_std_tail,false_negative_rate_mean_tail,false_negative_rate_max,false_negative_rate_amp_tail,false_negative_rate_std_tail,false_positive_bridge_rate_mean_tail,false_positive_bridge_rate_max,false_positive_bridge_rate_amp_tail,false_positive_bridge_rate_std_tail,false_negative_bridge_rate_mean_tail,false_negative_bridge_rate_max,false_negative_bridge_rate_amp_tail,false_negative_bridge_rate_std_tail,regime
2,250,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.5,default,fp_heavy,default,0.4097666666666667,0.7833333333333333,0.10416666666666669,0.023184669264168706,0.39979999999999993,0.4625,0.12083333333333329,0.023937743326294468,0.19043333333333334,0.3958333333333333,0.11666666666666667,0.020385343318723437,0.5768900857580749,0.8173656312456495,0.12017550829528745,0.027957220667284618,0.5769412780504548,0.8173656312456495,0.1270970564389151,0.02850278393975903,0.14968593645892594,0.5486598684143408,0.1629829455353006,0.03560946276043092,0.14826666666666666,0.5583333333333333,0.1875,0.04014620502336152,2.1368193265256608,2.4304341127478564,0.19402221672396802,0.04530723496804748,0.18833333333333338,0.5416666666666666,0.3333333333333333,0.06944222218666553,0.0,0.0,0.0,0.0,0.24273333333333333,0.29583333333333334,0.10833333333333334,0.024522687907776796,0.0397,0.06666666666666667,0.05,0.009854158738545084,0.2743333333333333,0.5416666666666666,0.5416666666666666,0.09876796601687772,0.0,0.0,0.0,0.0,stable
3,250,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.5,default,fp_heavy,default,0.36656666666666665,0.7583333333333333,0.09999999999999998,0.020374711995237847,0.4400666666666666,0.49583333333333335,0.12083333333333335,0.023379620755407192,0.19336666666666666,0.3875,0.11249999999999999,0.021350878202078715,0.6027944450676923,0.8354352529386592,0.1383191452640512,0.026283133785237257,0.6032269739453948,0.8354352529386592,0.1383191452640512,0.0264628815343843,0.186047282173173,0.5862811989076478,0.17657884997192208,0.03636793205352567,0.18366666666666676,0.6291666666666667,0.24166666666666667,0.042483983910279514,2.211818228819691,2.484707424560606,0.1964881350626939,0.039357396575919815,0.13766666666666663,0.4583333333333333,0.3333333333333333,0.06307491137088062,0.06466666666666668,0.16666666666666666,0.16666666666666666,0.03630733014450694,0.2305,0.31666666666666665,0.12499999999999997,0.025536466300393072,0.043,0.07916666666666666,0.05416666666666667,0.011733143937865361,0.19000000000000003,0.375,0.3333333333333333,0.06819090848492929,0.079,0.25,0.20833333333333334,0.051051172584204385,stable
4,250,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.5,default,fp_heavy,default,0.3856333333333333,0.8291666666666667,0.1375,0.02471760506197961,0.43559999999999993,0.525,0.16250000000000003,0.026517834669436257,0.17876666666666668,0.37083333333333335,0.09999999999999998,0.0166951756171922,0.5859010272342033,0.8002297583976261,0.13507291769041208,0.0254747239754242,0.5853116118521046,0.8002297583976261,0.13507291769041208,0.024827589405236015,0.15879662534572012,0.5246278940536805,0.18020298508057184,0.031416401789618145,0.1627333333333333,0.5125,0.22083333333333335,0.04261684591280255,2.2148995793587223,2.4608063684573924,0.23729461853525002,0.0443942339786123,0.23500000000000007,0.4166666666666667,0.33333333333333337,0.0694022093788567,0.044666666666666674,0.125,0.125,0.029427877939124318,0.23283333333333336,0.30833333333333335,0.1375,0.026923760675078227,0.048799999999999996,0.0875,0.07083333333333333,0.013300125312692862,0.254,0.4583333333333333,0.33333333333333337,0.084561614617193,0.04399999999999999,0.125,0.125,0.03811677962379415,stable
5,250,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.5,default,fp_heavy,default,0.35336666666666666,0.8041666666666667,0.1166666666666667,0.024225193497679227,0.4172333333333334,0.4875,0.1375,0.025447898843628636,0.2294,0.38333333333333336,0.10833333333333331,0.021397715350528014,0.6224837200601336,0.7964575452265077,0.12642423574377637,0.028376604955459968,0.6227550311231633,0.7964575452265077,0.12642423574377637,0.028837882703807785,0.20568171876054475,0.5015798406867057,0.18375652812724896,0.042457999887826316,0.20513333333333336,0.5041666666666667,0.21666666666666665,0.04899301537520992,2.2679853550582236,2.4427144885690777,0.2147899267288631,0.047820070545101054,0.18199999999999997,0.4583333333333333,0.2916666666666667,0.061131915650592145,0.012999999999999998,0.125,0.08333333333333333,0.020011108026404847,0.2415,0.3,0.125,0.023725279532365657,0.036766666666666656,0.06666666666666667,0.05416666666666667,0.010014766874748287,0.2566666666666667,0.5,0.375,0.07895146188218007,0.029333333333333333,0.125,0.125,0.031191166840772225,stable
6,250,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.5,default,fp_heavy,default,0.38869999999999993,0.7833333333333333,0.125,0.025412245517116787,0.39770000000000005,0.4583333333333333,0.11249999999999999,0.025350082182641277,0.21359999999999998,0.37916666666666665,0.11666666666666664,0.02123377812197663,0.6114973146245923,0.8178788957144972,0.14451846367370313,0.029439413973938178,0.6116943644728862,0.8178788957144972,0.14451846367370313,0.029163125552329684,0.1944808662419059,0.5473991299803046,0.20816520869260463,0.041872560024881086,0.19953333333333334,0.5708333333333333,0.25416666666666665,0.05133554107806577,2.189235838720088,2.451355503432181,0.23499653359055994,0.0495231573164411,0.2433333333333333,0.5,0.375,0.0780669228575358,0.018666666666666665,0.16666666666666666,0.125,0.026064023736432816,0.22360000000000002,0.2833333333333333,0.12083333333333332,0.023699179545104743,0.05276666666666667,0.09583333333333334,0.06249999999999999,0.012516034160672105,0.219,0.4166666666666667,0.4166666666666667,0.07904007422398675,0.05566666666666666,0.16666666666666666,0.125,0.03724692381034081,stable
7,250,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.5,default,fp_heavy,default,0.3331666666666667,0.8083333333333333,0.11249999999999999,0.023495862519932218,0.43333333333333324,0.49166666666666664,0.1375,0.023996527526567953,0.2335,0.37083333333333335,0.11250000000000002,0.023132468763863295,0.6565457719536864,0.7847201600036333,0.16042677112078318,0.03084419824483878,0.6537198748446124,0.7847201600036333,0.16042677112078318,0.030100335856560082,0.2585384613617323,0.49397729520710476,0.2628097699506048,0.0505435701742564,0.26170000000000004,0.5125,0.3125,0.05825159988265463,2.282483443201959,2.4100982681684013,0.23836446099967734,0.04731771525874032,0.21233333333333335,0.375,0.3333333333333333,0.06839915529043063,0.053666666666666654,0.125,0.125,0.032836294282732666,0.2295333333333333,0.32916666666666666,0.1625,0.02708533838731862,0.04766666666666666,0.0875,0.06666666666666667,0.013138154783344238,0.22733333333333333,0.4166666666666667,0.375,0.0761037303801711,0.04000000000000001,0.16666666666666666,0.125,0.0362859017617954,stable
8,250,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.5,default,fp_heavy,default,0.3782,0.8416666666666667,0.125,0.024799955197092147,0.3815,0.45,0.14166666666666666,0.025660172338556976,0.2403,0.4125,0.10416666666666666,0.019356135978030327,0.623435552113037,0.8395774976711402,0.1474084769391607,0.026914494858688978,0.6237643310034813,0.8395774976711402,0.1474084769391607,0.02591704029695861,0.20893481149721105,0.5720367009620998,0.21753004587260313,0.03834949737855203,0.21503333333333335,0.5416666666666666,0.25416666666666665,0.04486676572549739,2.2026454600245566,2.4892454085764304,0.23637865239393108,0.047590454442127915,0.271,0.5833333333333334,0.3333333333333333,0.06227715828812715,0.021666666666666667,0.16666666666666666,0.125,0.026666666666666665,0.22876666666666667,0.3,0.12916666666666665,0.026741686143131996,0.04736666666666666,0.07916666666666666,0.05416666666666666,0.011720542270352132,0.26166666666666666,0.5,0.375,0.08540751983545972,0.03899999999999999,0.16666666666666666,0.16666666666666666,0.03827676986255646,stable
9,250,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.5,default,fp_heavy,default,0.3756333333333332,0.7625,0.125,0.023962099703953788,0.4288666666666666,0.49583333333333335,0.11249999999999999,0.023089054645966875,0.1955,0.4041666666666667,0.11250000000000002,0.02107921567168317,0.6187825383969524,0.8483964913640509,0.16348376755715588,0.03089888491336499,0.6176135479186815,0.8483964913640509,0.16348376755715588,0.030271726968570986,0.20664439183558814,0.6003415477624914,0.2576700285307598,0.04576665531206224,0.20816666666666664,0.6541666666666667,0.26666666666666666,0.04819347581479376,2.1935949078398043,2.4379038654387863,0.26175805267559094,0.04643427172871606,0.215,0.625,0.375,0.06716480559869961,0.07733333333333332,0.16666666666666666,0.125,0.031048349392520047,0.22623333333333331,0.3,0.14583333333333331,0.02466454945868665,0.055600000000000004,0.1,0.07500000000000001,0.013334416622659826,0.22633333333333328,0.5,0.4583333333333333,0.0751546553596131,0.05733333333333334,0.20833333333333334,0.20833333333333334,0.04704135296618167,stable
10,250,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.5,default,fp_heavy,default,0.4019000000000001,0.8208333333333333,0.12916666666666665,0.024661621105587436,0.3683666666666667,0.45416666666666666,0.12083333333333335,0.023816987401619225,0.22973333333333332,0.3541666666666667,0.1,0.021930090945750515,0.6044866612372054,0.8356262828769803,0.15877738216402293,0.030701469821878925,0.6055199513044113,0.8356262828769803,0.1727176659792441,0.03059168712224387,0.18789363087350663,0.5724227378369664,0.23550414197378133,0.04257950227605723,0.18736666666666665,0.6041666666666666,0.22916666666666669,0.05024090851974006,2.1994527994665996,2.5816057032645134,0.23663394265497173,0.04811524874039326,0.224,0.4583333333333333,0.41666666666666663,0.07220033856491873,0.07233333333333335,0.20833333333333334,0.20833333333333334,0.04286412641514269,0.21786666666666665,0.2875,0.12083333333333332,0.0215819883750831,0.06186666666666667,0.09583333333333334,0.06666666666666667,0.013673331708109767,0.16333333333333333,0.3333333333333333,0.3333333333333333,0.07427426651719063,0.09166666666666667,0.25,0.25,0.055527770829858936,stable
11,250,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.5,default,fp_heavy,default,0.3741333333333334,0.8083333333333333,0.14166666666666666,0.024038718767854496,0.43233333333333335,0.5,0.15833333333333333,0.025388098699106153,0.1935333333333334,0.3333333333333333,0.0875,0.02061860001713663,0.5905520884576587,0.7239244611503373,0.1202237518491398,0.027461776492595284,0.5918341259206596,0.7239244611503373,0.1202237518491398,0.027366766167222126,0.1638831467937378,0.3786720032735379,0.15695794601193816,0.03529101275570421,0.16149999999999995,0.3875,0.21250000000000002,0.04421977938534846,2.2007129183489336,2.333052992199776,0.23540301275718534,0.04650272627874721,0.18600000000000005,0.4583333333333333,0.375,0.07519308478842986,0.01,0.08333333333333333,0.08333333333333333,0.019293061504650374,0.22403333333333333,0.29583333333333334,0.12499999999999997,0.024574919464093195,0.0482,0.075,0.05416666666666667,0.012160226606075691,0.23566666666666666,0.5,0.4166666666666667,0.08335066486437485,0.03966666666666666,0.16666666666666666,0.125,0.03409789827345179,stable
12,250,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.5,default,fp_heavy,default,0.3967333333333333,0.775,0.1291666666666667,0.023667746454240676,0.4234,0.49583333333333335,0.13333333333333336,0.02400106479119439,0.17986666666666667,0.3458333333333333,0.1,0.018579678265364136,0.565322513400453,0.7460314096263923,0.13165104391338928,0.026470200271594073,0.5671211888933644,0.7460314096263923,0.13030343981704973,0.02563432204463999,0.13601852424826097,0.42710314748096406,0.14032457351961822,0.02850742582710094,0.1384,0.4583333333333333,0.19166666666666665,0.037269976000946274,2.1451880856773675,2.3483337208293267,0.23702948574566074,0.044693026910878196,0.1923333333333333,0.4166666666666667,0.3333333333333333,0.05981081284628502,0.05533333333333333,0.16666666666666666,0.125,0.032819370973726954,0.23463333333333333,0.31666666666666665,0.16666666666666669,0.02875382100212461,0.0443,0.07083333333333333,0.05416666666666667,0.011224180247226174,0.18833333333333332,0.4166666666666667,0.3333333333333333,0.07501851623284599,0.06333333333333334,0.20833333333333334,0.16666666666666666,0.04203173404306164,stable
13,250,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.5,default,fp_heavy,default,0.4077,0.8166666666666667,0.12916666666666665,0.023629407290257805,0.4113333333333334,0.4791666666666667,0.125,0.023085589540759933,0.18096666666666664,0.3625,0.1,0.020257618594274874,0.567127968155926,0.76546798782655,0.13502230298340823,0.028897542039961796,0.5675302531724932,0.76546798782655,0.12369260315305441,0.028406252851938672,0.13875364989183064,0.4626383896410461,0.14080327433360243,0.032170015136178134,0.1391666666666667,0.49583333333333335,0.1916666666666667,0.0413991411612474,2.137632308963083,2.353296952187485,0.2228205249807016,0.04463199288896115,0.22899999999999995,0.5416666666666666,0.2916666666666667,0.07409153497907542,0.06399999999999999,0.16666666666666666,0.16666666666666666,0.041009483997945864,0.21656666666666666,0.32083333333333336,0.15833333333333335,0.027205309939217544,0.06783333333333333,0.10833333333333334,0.07916666666666666,0.013970206393130583,0.192,0.4166666666666667,0.4166666666666667,0.07224495368766827,0.07199999999999997,0.20833333333333334,0.20833333333333334,0.04812483766206386,stable
14,250,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.5,default,fp_heavy,default,0.3776333333333334,0.7916666666666666,0.14583333333333331,0.02632877597695047,0.39753333333333335,0.4791666666666667,0.14583333333333337,0.025895602372260473,0.22483333333333333,0.4083333333333333,0.1166666666666667,0.02086597442941232,0.6191906995783748,0.8462275046456239,0.16975295353482145,0.030261405420715187,0.6195154216492403,0.8462275046456239,0.15731422860190425,0.029314250951935853,0.2042499075165597,0.5869473361240619,0.24127596633446255,0.04331903284322841,0.20406666666666667,0.5583333333333333,0.22499999999999998,0.047654613860802844,2.2166935882697802,2.524358652089539,0.28464133973253114,0.05006227140614699,0.31333333333333335,0.5,0.375,0.07121953539740498,0.045,0.16666666666666666,0.16666666666666666,0.03519785346990478,0.2358,0.3,0.125,0.02529874832213378,0.043699999999999996,0.07916666666666666,0.058333333333333334,0.012025620797096322,0.23666666666666666,0.5,0.375,0.07593857166596345,0.05466666666666666,0.16666666666666666,0.125,0.03993606000707742,stable
15,250,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.5,default,fp_heavy,default,0.3703666666666667,0.8083333333333333,0.12083333333333335,0.025810290798654534,0.4327666666666667,0.5,0.13333333333333336,0.025480624447258397,0.19686666666666663,0.3541666666666667,0.10833333333333334,0.020874332990008994,0.6089576576855164,0.8201501213899515,0.1524822088714799,0.02943953376689063,0.6077173402431035,0.8201501213899515,0.1524822088714799,0.03092426825064509,0.19024082355481234,0.5572172030113118,0.2108825938940037,0.04295797578689579,0.18953333333333336,0.5958333333333333,0.2791666666666667,0.05387128693056772,2.1905178708179616,2.4865902115879797,0.2292948773269532,0.04917216368110253,0.17599999999999996,0.5416666666666666,0.29166666666666663,0.061206390370795616,0.04166666666666667,0.125,0.125,0.02357022603955158,0.21620000000000006,0.29583333333333334,0.15416666666666665,0.024817198337711958,0.051666666666666666,0.09166666666666666,0.07083333333333333,0.012304019216861166,0.22033333333333335,0.4583333333333333,0.375,0.0846259744732996,0.03966666666666667,0.125,0.125,0.03529872518944558,stable
16,250,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.5,default,fp_heavy,default,0.349,0.7791666666666667,0.14166666666666666,0.02758018612458347,0.38076666666666664,0.44166666666666665,0.125,0.028278299493113477,0.27023333333333327,0.4041666666666667,0.14166666666666666,0.0238962107642381,0.6710035928300488,0.8370172466162649,0.15988501379855757,0.03214524314258745,0.672457252938164,0.8370172466162649,0.15988501379855757,0.0321154076565019,0.29070114847493966,0.5701799155658492,0.26596194179328597,0.05548148716939257,0.2927333333333333,0.6625,0.275,0.06246755602355158,2.3148586213537454,2.5425230428939334,0.2543741641172912,0.053258110189592596,0.226,0.5416666666666666,0.33333333333333337,0.07458477652234999,0.07166666666666664,0.16666666666666666,0.16666666666666666,0.03439961240091716,0.2055666666666667,0.3,0.125,0.024335296724442596,0.0657,0.11666666666666667,0.08333333333333334,0.014871075579422254,0.2086666666666667,0.5,0.4583333333333333,0.07772744403076404,0.05899999999999999,0.20833333333333334,0.16666666666666666,0.03915212496006939,stable
17,250,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.5,default,fp_heavy,default,0.3811666666666667,0.7791666666666667,0.11249999999999999,0.022952850222430623,0.4380333333333334,0.49583333333333335,0.12083333333333335,0.024083050748053773,0.18080000000000002,0.3458333333333333,0.09166666666666665,0.02048641826511734,0.5851852132341421,0.7796551142615921,0.13277044626740586,0.027857858559073346,0.5840261084218048,0.7796551142615921,0.11419012565506703,0.027702423453154552,0.15815546665064487,0.4889778006659684,0.14244790094272636,0.03409730130054936,0.15783333333333335,0.5,0.23333333333333334,0.042264379538540224,2.219708816988918,2.45642467813675,0.21583896924224,0.04408584421152888,0.206,0.375,0.29166666666666663,0.06331227720153844,0.042000000000000016,0.16666666666666666,0.16666666666666666,0.034759491109943225,0.22956666666666667,0.29583333333333334,0.125,0.02366680751131799,0.050699999999999995,0.0875,0.06666666666666667,0.01408048294626289,0.20833333333333334,0.4166666666666667,0.375,0.07655789385237236,0.085,0.20833333333333334,0.20833333333333334,0.046067583203617514,stable
18,250,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.5,default,fp_heavy,default,0.35986666666666667,0.85,0.125,0.022032400383677368,0.4495333333333333,0.5041666666666667,0.12916666666666665,0.025310384342312066,0.19059999999999996,0.37916666666666665,0.08333333333333334,0.018483506160899235,0.6150219822076166,0.8075720585103395,0.1208187106212888,0.024841953870118203,0.6141415964435408,0.8075720585103395,0.1208187106212888,0.025065688548598086,0.1998900397903593,0.5404858981579612,0.169768651913449,0.03657881836210481,0.19540000000000005,0.5666666666666667,0.1958333333333333,0.04458083793639495,2.1998199594500107,2.387976270494909,0.21001005199706535,0.03998076108514948,0.192,0.4166666666666667,0.29166666666666663,0.06256019323641654,0.011,0.125,0.08333333333333333,0.019821424996424676,0.23133333333333328,0.30416666666666664,0.12083333333333332,0.026095976701399775,0.0481,0.075,0.05416666666666667,0.010794854741444598,0.26999999999999996,0.5416666666666666,0.5,0.09348202441586771,0.03133333333333333,0.125,0.08333333333333333,0.030575952787916336,stable
19,250,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.5,default,fp_heavy,default,0.36036666666666667,0.8375,0.10833333333333334,0.02240173604383771,0.41916666666666663,0.4875,0.12083333333333335,0.02243509156061845,0.22046666666666667,0.425,0.09166666666666667,0.020193618353881556,0.6235364789085356,0.8737831019538339,0.13668422399346158,0.028690629517783322,0.6244815178496355,0.8737831019538339,0.13668422399346158,0.02829642843087343,0.2133369739603971,0.6229778136104891,0.2040031654504842,0.04261037097740199,0.22,0.675,0.2583333333333333,0.051612875224006746,2.2533556566813164,2.5340120650933002,0.21198858836229428,0.043537316199423706,0.22466666666666665,0.5416666666666666,0.4583333333333333,0.07432959631861921,0.027333333333333328,0.125,0.125,0.03210399767422536,0.23266666666666663,0.3125,0.15833333333333333,0.0265905162709481,0.04429999999999999,0.07916666666666666,0.0625,0.01158945881202205,0.23266666666666663,0.5833333333333334,0.4166666666666667,0.08151073548925933,0.04933333333333333,0.16666666666666666,0.16666666666666666,0.03957552554574888,stable
20,250,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.5,default,fp_heavy,default,0.3729666666666667,0.7916666666666666,0.10833333333333334,0.024936675355343135,0.39246666666666663,0.4625,0.125,0.0253185044318709,0.23456666666666665,0.3875,0.0875,0.020729903253244787,0.630161425235934,0.7854297478566871,0.13917579687832593,0.028711693157124997,0.6317261762135121,0.7854297478566871,0.13917579687832593,0.029830576951346475,0.22409688135032227,0.49308420245461687,0.21404244405589865,0.04660174616572218,0.2251,0.5208333333333334,0.29583333333333334,0.052026873397846576,2.225079409242931,2.40116187102503,0.22439035966265708,0.0467263753313122,0.249,0.4583333333333333,0.33333333333333337,0.06592588431126442,0.005999999999999998,0.08333333333333333,0.041666666666666664,0.014628738838327793,0.21486666666666668,0.3,0.11250000000000002,0.022695667721689378,0.05996666666666667,0.09583333333333334,0.07083333333333333,0.01441349676133064,0.27000000000000013,0.5833333333333334,0.5,0.08426149773176358,0.02066666666666666,0.08333333333333333,0.08333333333333333,0.025068794235950886,stable
21,250,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.5,default,fp_heavy,default,0.38373333333333326,0.7958333333333333,0.1291666666666667,0.025096613317338257,0.41773333333333335,0.4666666666666667,0.1166666666666667,0.022760247997086695,0.1985333333333333,0.375,0.09166666666666665,0.019509655729065715,0.597071943054614,0.7910282202488871,0.14893541171973812,0.030173185504275016,0.5962336687602224,0.7910282202488871,0.13999107201430205,0.02953037651686444,0.17543616487917044,0.5159025966434508,0.18453758163998762,0.038881560326202214,0.17909999999999995,0.5333333333333333,0.2375,0.04598304035185146,2.170229993337779,2.3763238803514914,0.22139280741660183,0.04826118346775867,0.228,0.5,0.2916666666666667,0.06315237305297579,0.015666666666666666,0.08333333333333333,0.08333333333333333,0.02276937514391742,0.22203333333333333,0.2791666666666667,0.11666666666666667,0.025368484385157895,0.05709999999999999,0.10416666666666667,0.07500000000000001,0.012483589227461787,0.2263333333333333,0.4583333333333333,0.3333333333333333,0.0721372149294508,0.05766666666666667,0.16666666666666666,0.16666666666666666,0.0420924907528383,stable
22,250,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.5,default,fp_heavy,default,0.38906666666666667,0.7666666666666667,0.11666666666666664,0.02064692605584559,0.4171333333333333,0.4875,0.1166666666666667,0.021700076804779592,0.1938,0.36666666666666664,0.07916666666666666,0.017429349449196958,0.5861450729254046,0.7730853111562662,0.12561579858224592,0.02370606555756268,0.5840787600891303,0.7730853111562662,0.12848622970376378,0.024493709019572592,0.15637182391741608,0.4754113765712529,0.15556977394443006,0.030052681771791545,0.1542,0.475,0.15416666666666667,0.03358445407559211,2.177824567490161,2.3667957270425486,0.22184202184700785,0.04062187573477829,0.18666666666666665,0.5,0.3333333333333333,0.06227180564089802,0.057999999999999996,0.20833333333333334,0.20833333333333334,0.03609247382303777,0.23319999999999996,0.325,0.11666666666666667,0.023410206700876818,0.04733333333333333,0.0875,0.075,0.012521093313995299,0.20700000000000002,0.4583333333333333,0.41666666666666663,0.07128503037493605,0.07199999999999998,0.20833333333333334,0.20833333333333334,0.046956244407840894,stable
23,250,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.5,default,fp_heavy,default,0.3646333333333333,0.8416666666666667,0.125,0.02530160293560689,0.41073333333333334,0.4791666666666667,0.1291666666666667,0.02231880124220136,0.2246333333333333,0.3875,0.10416666666666669,0.02023484343623367,0.622205971331842,0.8180873922911748,0.14647801404252414,0.03062062909144207,0.6212624172451925,0.8180873922911748,0.14647801404252414,0.029871150963694172,0.20817602286466597,0.5476731136703931,0.22410329332000845,0.04558187147562371,0.21069999999999997,0.5708333333333333,0.25,0.05089023045296176,2.2278550525021665,2.496416735708787,0.23697322909485496,0.04932291276108153,0.21733333333333335,0.5833333333333334,0.33333333333333337,0.07720535387307455,0.011333333333333332,0.16666666666666666,0.08333333333333333,0.020666666666666663,0.23353333333333332,0.30833333333333335,0.14166666666666666,0.026997201501060972,0.04553333333333333,0.07916666666666666,0.05416666666666667,0.01260705269988897,0.238,0.4583333333333333,0.33333333333333337,0.07634279417353168,0.044000000000000004,0.20833333333333334,0.16666666666666666,0.03663028498084307,stable
24,250,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.5,default,fp_heavy,default,0.3839999999999999,0.8291666666666667,0.10416666666666663,0.02510754645298677,0.43276666666666663,0.49166666666666664,0.09999999999999998,0.021949082491580875,0.1832333333333333,0.3625,0.0875,0.019553800426288268,0.5891647995011466,0.7672113711163795,0.12617242043298738,0.028912998564238356,0.5888803425468933,0.7672113711163795,0.12617242043298738,0.029371917831854062,0.16403393495550395,0.4701535923578481,0.15280603199760343,0.03690978214032881,0.16216666666666663,0.44583333333333336,0.1916666666666667,0.04299741594302823,2.2019696482598468,2.3714859943169104,0.20507351740440782,0.04803177779587094,0.21633333333333335,0.4583333333333333,0.41666666666666663,0.07391737128563067,0.005999999999999999,0.08333333333333333,0.041666666666666664,0.014628738838327795,0.23513333333333336,0.29583333333333334,0.12083333333333335,0.026694443866342923,0.046700000000000005,0.075,0.05416666666666667,0.011964020134460563,0.24566666666666667,0.5,0.41666666666666663,0.07972591938775132,0.038333333333333344,0.125,0.125,0.03439961240091715,stable
25,250,240,modular,6,0.08,0.004,0.12,6,10.0,0.72,0.22,True,static,1.0,True,True,1.5,default,fp_heavy,default,0.3755333333333334,0.7708333333333334,0.13333333333333336,0.02541311997112253,0.3879666666666667,0.48333333333333334,0.125,0.025051147678300096,0.2365,0.37916666666666665,0.1416666666666667,0.02273274681550335,0.6384955752746977,0.8000170970732855,0.18465203268974095,0.031364584220803675,0.6374717104844787,0.8000170970732855,0.18465203268974095,0.03181715214390115,0.23503615115211687,0.526321677923543,0.3028860277458013,0.05139976976437255,0.2345,0.5208333333333334,0.29583333333333334,0.058420411197153035,2.2356258106865843,2.4410763403929088,0.2549188888276941,0.05044439162309876,0.35766666666666663,0.5833333333333334,0.41666666666666674,0.08030912498312727,0.06866666666666665,0.20833333333333334,0.20833333333333334,0.04257542327055207,0.23016666666666663,0.3416666666666667,0.12083333333333335,0.024434720288056412,0.04893333333333332,0.08333333333333333,0.058333333333333334,0.012257695995215052,0.18800000000000003,0.375,0.375,0.07427725837099207,0.07333333333333333,0.25,0.25,0.051478150704935,stable
