theta,placement,seed,peak_D,early_D,tail_D,peak_dcomm,bridge_radical_tail
0.5,highdeg_nonbridge,38,0.3958333333333333,0.06316666666666666,0.0,6.0,0.30457142857142855
0.5,highdeg_nonbridge,39,0.35,0.07137500000000001,0.0,6.0,0.283
0.5,highdeg_nonbridge,40,0.2875,0.058374999999999996,0.0,6.0,0.3287142857142857
0.5,highdeg_nonbridge,41,0.3541666666666667,0.06083333333333332,0.0,6.0,0.2592857142857143
0.5,highdeg_nonbridge,42,0.38333333333333336,0.06345833333333334,0.0,6.0,0.4077142857142857
0.5,highdeg_nonbridge,43,0.3625,0.06879166666666664,0.0,6.0,0.3217142857142857
0.5,highdeg_nonbridge,44,0.2708333333333333,0.041041666666666664,0.0,6.0,0.3782857142857143
0.5,highdeg_nonbridge,45,0.3875,0.07470833333333333,0.0,6.0,0.2785714285714286
0.5,highdeg_nonbridge,46,0.2875,0.05291666666666667,0.0,6.0,0.24728571428571428
0.5,highdeg_nonbridge,47,0.3541666666666667,0.07179166666666667,0.0,6.0,0.28328571428571425
0.5,highdeg_nonbridge,48,0.31666666666666665,0.056999999999999974,0.0,6.0,0.3602857142857143
0.5,highdeg_nonbridge,49,0.3625,0.08833333333333332,0.0,6.0,0.20299999999999996
0.5,highdeg_nonbridge,50,0.4083333333333333,0.10549999999999997,0.0,6.0,0.244
0.65,bridge_biased,1,0.2,0.026291666666666665,0.0,6.0,0.425
0.65,bridge_biased,2,0.22916666666666666,0.04124999999999999,0.0,6.0,0.3347142857142857
0.65,bridge_biased,3,0.2125,0.035458333333333335,0.0,6.0,0.3282857142857143
0.65,bridge_biased,4,0.2375,0.04633333333333333,0.0,6.0,0.241
0.65,bridge_biased,5,0.225,0.030708333333333337,0.0,6.0,0.24642857142857144
0.65,bridge_biased,6,0.21666666666666667,0.03291666666666667,0.0,6.0,0.356
0.65,bridge_biased,7,0.2125,0.04983333333333333,0.0,6.0,0.2627142857142857
0.65,bridge_biased,8,0.225,0.045666666666666675,0.0,6.0,0.2568571428571429
0.65,bridge_biased,9,0.225,0.03804166666666666,0.0,6.0,0.3921428571428571
0.65,bridge_biased,10,0.20833333333333334,0.032624999999999994,0.0,6.0,0.297
0.65,bridge_biased,11,0.20416666666666666,0.036458333333333336,0.0,6.0,0.33385714285714285
0.65,bridge_biased,12,0.21666666666666667,0.03466666666666667,0.0,6.0,0.312
0.65,bridge_biased,13,0.22916666666666666,0.03704166666666667,0.0,6.0,0.23457142857142854
0.65,bridge_biased,14,0.22083333333333333,0.03145833333333333,0.0,6.0,0.3435714285714285
0.65,bridge_biased,15,0.22916666666666666,0.04758333333333333,0.0,6.0,0.29742857142857143
0.65,bridge_biased,16,0.2375,0.03879166666666666,0.0,6.0,0.33042857142857146
0.65,bridge_biased,17,0.2125,0.035083333333333334,0.0,6.0,0.31285714285714283
0.65,bridge_biased,18,0.225,0.03475,0.0,6.0,0.3171428571428571
0.65,bridge_biased,19,0.24583333333333332,0.046208333333333323,0.0,6.0,0.20542857142857138
0.65,bridge_biased,20,0.21666666666666667,0.036375,0.0,6.0,0.38885714285714285
0.65,bridge_biased,21,0.2125,0.034125,0.0,6.0,0.26642857142857146
0.65,bridge_biased,22,0.2125,0.026375000000000003,0.0,6.0,0.19214285714285712
0.65,bridge_biased,23,0.23333333333333334,0.04025,0.0,6.0,0.18128571428571427
0.65,bridge_biased,24,0.2125,0.03345833333333333,0.0,6.0,0.2725714285714286
0.65,bridge_biased,25,0.21666666666666667,0.033166666666666664,0.0,6.0,0.41771428571428576
0.65,bridge_biased,26,0.20833333333333334,0.031166666666666665,0.0,6.0,0.2755714285714286
0.65,bridge_biased,27,0.2625,0.056083333333333325,0.0,6.0,0.29671428571428565
0.65,bridge_biased,28,0.24166666666666667,0.03245833333333334,0.0,6.0,0.23557142857142854
0.65,bridge_biased,29,0.22916666666666666,0.040166666666666656,0.0,6.0,0.2808571428571429
0.65,bridge_biased,30,0.2125,0.03204166666666666,0.0,6.0,0.279
0.65,bridge_biased,31,0.24166666666666667,0.035625,0.0,6.0,0.3617142857142857
0.65,bridge_biased,32,0.2125,0.0375,0.0,6.0,0.3342857142857143
0.65,bridge_biased,33,0.225,0.04408333333333332,0.0,6.0,0.281
0.65,bridge_biased,34,0.2375,0.03283333333333333,0.0,6.0,0.387
0.65,bridge_biased,35,0.20833333333333334,0.027999999999999997,0.0,6.0,0.2785714285714286
0.65,bridge_biased,36,0.21666666666666667,0.04291666666666667,0.0,6.0,0.3241428571428571
0.65,bridge_biased,37,0.23333333333333334,0.034541666666666665,0.0,6.0,0.2952857142857142
0.65,bridge_biased,38,0.225,0.038708333333333324,0.0,6.0,0.20257142857142857
0.65,bridge_biased,39,0.2375,0.04491666666666666,0.0,6.0,0.3611428571428571
0.65,bridge_biased,40,0.22916666666666666,0.04795833333333332,0.0,6.0,0.238
0.65,bridge_biased,41,0.22083333333333333,0.04020833333333334,0.0,6.0,0.21471428571428572
0.65,bridge_biased,42,0.24166666666666667,0.04549999999999999,0.0,6.0,0.3771428571428571
0.65,bridge_biased,43,0.20416666666666666,0.03929166666666667,0.0,6.0,0.28828571428571426
0.65,bridge_biased,44,0.2375,0.040625,0.0,6.0,0.24828571428571428
0.65,bridge_biased,45,0.21666666666666667,0.040625,0.0,6.0,0.23171428571428573
0.65,bridge_biased,46,0.2125,0.03441666666666667,0.0,6.0,0.3325714285714286
0.65,bridge_biased,47,0.25,0.042249999999999996,0.0,6.0,0.2797142857142857
0.65,bridge_biased,48,0.2125,0.033791666666666664,0.0,6.0,0.3667142857142857
0.65,bridge_biased,49,0.20833333333333334,0.034708333333333334,0.0,6.0,0.38042857142857145
0.65,bridge_biased,50,0.20416666666666666,0.034124999999999996,0.0,6.0,0.32742857142857146
0.65,nonbridge_biased,1,0.2,0.033041666666666664,0.0,6.0,0.349
0.65,nonbridge_biased,2,0.20833333333333334,0.0365,0.0,6.0,0.347
0.65,nonbridge_biased,3,0.2125,0.03941666666666666,0.0,6.0,0.26628571428571435
0.65,nonbridge_biased,4,0.2,0.03520833333333333,0.0,6.0,0.42528571428571427
0.65,nonbridge_biased,5,0.20416666666666666,0.03654166666666667,0.0,6.0,0.34571428571428564
0.65,nonbridge_biased,6,0.2,0.035875000000000004,0.0,6.0,0.2441428571428571
0.65,nonbridge_biased,7,0.20416666666666666,0.037625,0.0,6.0,0.4082857142857143
0.65,nonbridge_biased,8,0.20416666666666666,0.04633333333333332,0.0,6.0,0.19085714285714284
0.65,nonbridge_biased,9,0.225,0.04041666666666666,0.0,6.0,0.362
0.65,nonbridge_biased,10,0.20416666666666666,0.042125,0.0,6.0,0.361
0.65,nonbridge_biased,11,0.2,0.03608333333333334,0.0,6.0,0.3432857142857143
0.65,nonbridge_biased,12,0.20833333333333334,0.04195833333333333,0.0,6.0,0.26657142857142857
0.65,nonbridge_biased,13,0.20416666666666666,0.045,0.0,6.0,0.2471428571428571
0.65,nonbridge_biased,14,0.20416666666666666,0.034416666666666665,0.0,6.0,0.36042857142857143
0.65,nonbridge_biased,15,0.20416666666666666,0.035125,0.0,6.0,0.24157142857142855
0.65,nonbridge_biased,16,0.20833333333333334,0.04424999999999999,0.0,6.0,0.3748571428571429
0.65,nonbridge_biased,17,0.2,0.034208333333333334,0.0,6.0,0.3417142857142857
0.65,nonbridge_biased,18,0.20416666666666666,0.03370833333333333,0.0,6.0,0.3348571428571429
0.65,nonbridge_biased,19,0.21666666666666667,0.031874999999999994,0.0,6.0,0.302
0.65,nonbridge_biased,20,0.20416666666666666,0.03483333333333334,0.0,6.0,0.33185714285714285
0.65,nonbridge_biased,21,0.2125,0.038625,0.0,6.0,0.367
0.65,nonbridge_biased,22,0.2,0.031166666666666665,0.0,6.0,0.21142857142857144
0.65,nonbridge_biased,23,0.2,0.037250000000000005,0.0,6.0,0.2557142857142857
0.65,nonbridge_biased,24,0.20833333333333334,0.028916666666666667,0.0,6.0,0.31185714285714283
0.65,nonbridge_biased,25,0.2,0.03433333333333333,0.0,6.0,0.29428571428571426
0.65,nonbridge_biased,26,0.20416666666666666,0.039625,0.0,6.0,0.274
0.65,nonbridge_biased,27,0.20833333333333334,0.03766666666666667,0.0,5.0,0.32628571428571423
0.65,nonbridge_biased,28,0.20833333333333334,0.03391666666666668,0.0,6.0,0.3162857142857143
0.65,nonbridge_biased,29,0.21666666666666667,0.03937500000000001,0.0,6.0,0.32928571428571435
0.65,nonbridge_biased,30,0.20416666666666666,0.03204166666666668,0.0,6.0,0.16085714285714284
0.65,nonbridge_biased,31,0.22083333333333333,0.037541666666666675,0.0,6.0,0.2854285714285714
0.65,nonbridge_biased,32,0.2,0.034375,0.0,6.0,0.3838571428571429
0.65,nonbridge_biased,33,0.20416666666666666,0.039875,0.0,6.0,0.304
0.65,nonbridge_biased,34,0.20416666666666666,0.04058333333333333,0.0,6.0,0.3342857142857143
0.65,nonbridge_biased,35,0.20416666666666666,0.03291666666666667,0.0,6.0,0.39542857142857146
0.65,nonbridge_biased,36,0.2125,0.036041666666666666,0.0,6.0,0.3237142857142857
0.65,nonbridge_biased,37,0.20416666666666666,0.026708333333333334,0.0,6.0,0.3541428571428571
0.65,nonbridge_biased,38,0.20833333333333334,0.037750000000000006,0.0,6.0,0.29728571428571426
0.65,nonbridge_biased,39,0.20833333333333334,0.03541666666666667,0.0,6.0,0.32857142857142857
0.65,nonbridge_biased,40,0.20833333333333334,0.042625,0.0,6.0,0.2447142857142857
0.65,nonbridge_biased,41,0.20416666666666666,0.035916666666666666,0.0,6.0,0.27442857142857147
0.65,nonbridge_biased,42,0.2125,0.043125,0.0,6.0,0.2941428571428571
0.65,nonbridge_biased,43,0.20416666666666666,0.03379166666666667,0.0,6.0,0.3537142857142857
0.65,nonbridge_biased,44,0.2125,0.03675,0.0,6.0,0.29657142857142854
0.65,nonbridge_biased,45,0.20833333333333334,0.03979166666666666,0.0,6.0,0.26857142857142857
0.65,nonbridge_biased,46,0.20416666666666666,0.04649999999999999,0.0,6.0,0.24642857142857144
0.65,nonbridge_biased,47,0.2,0.033875,0.0,6.0,0.3122857142857143
0.65,nonbridge_biased,48,0.20833333333333334,0.036083333333333335,0.0,6.0,0.2211428571428571
0.65,nonbridge_biased,49,0.20416666666666666,0.03725,0.0,6.0,0.267
0.65,nonbridge_biased,50,0.20416666666666666,0.03804166666666667,0.0,6.0,0.31742857142857145
0.65,highdeg_nonbridge,1,0.21666666666666667,0.034624999999999996,0.0,6.0,0.29257142857142854
0.65,highdeg_nonbridge,2,0.225,0.03854166666666667,0.0,6.0,0.3271428571428571
0.65,highdeg_nonbridge,3,0.20416666666666666,0.051125000000000004,0.0,6.0,0.3087142857142857
0.65,highdeg_nonbridge,4,0.22916666666666666,0.04841666666666667,0.0,6.0,0.3318571428571429
0.65,highdeg_nonbridge,5,0.21666666666666667,0.03975,0.0,6.0,0.24728571428571428
0.65,highdeg_nonbridge,6,0.22916666666666666,0.03620833333333334,0.0,6.0,0.318
0.65,highdeg_nonbridge,7,0.22083333333333333,0.045625,0.0,6.0,0.292
0.65,highdeg_nonbridge,8,0.23333333333333334,0.045625,0.0,6.0,0.2621428571428572
0.65,highdeg_nonbridge,9,0.23333333333333334,0.04075,0.0,6.0,0.3211428571428571
0.65,highdeg_nonbridge,10,0.22916666666666666,0.03825,0.0,6.0,0.3251428571428571
0.65,highdeg_nonbridge,11,0.2125,0.042083333333333334,0.0,6.0,0.35271428571428565
0.65,highdeg_nonbridge,12,0.225,0.03745833333333333,0.0,6.0,0.28014285714285714
0.65,highdeg_nonbridge,13,0.21666666666666667,0.04095833333333333,0.0,6.0,0.24228571428571427
0.65,highdeg_nonbridge,14,0.2375,0.037083333333333336,0.0,6.0,0.4551428571428571
0.65,highdeg_nonbridge,15,0.22083333333333333,0.04208333333333332,0.0,6.0,0.3062857142857143
0.65,highdeg_nonbridge,16,0.20416666666666666,0.033916666666666664,0.0,6.0,0.3167142857142857
0.65,highdeg_nonbridge,17,0.225,0.04083333333333333,0.0,6.0,0.3228571428571429
0.65,highdeg_nonbridge,18,0.21666666666666667,0.039625,0.0,6.0,0.3298571428571428
0.65,highdeg_nonbridge,19,0.22916666666666666,0.03958333333333333,0.0,6.0,0.3347142857142857
0.65,highdeg_nonbridge,20,0.21666666666666667,0.03125,0.0,6.0,0.29
0.65,highdeg_nonbridge,21,0.21666666666666667,0.036041666666666666,0.0,6.0,0.33314285714285713
0.65,highdeg_nonbridge,22,0.22083333333333333,0.03304166666666667,0.0,6.0,0.258
0.65,highdeg_nonbridge,23,0.21666666666666667,0.036333333333333336,0.0,6.0,0.3038571428571429
0.65,highdeg_nonbridge,24,0.23333333333333334,0.036041666666666666,0.0,6.0,0.2817142857142857
0.65,highdeg_nonbridge,25,0.25,0.04145833333333333,0.0,6.0,0.2644285714285714
0.65,highdeg_nonbridge,26,0.20833333333333334,0.03162499999999999,0.0,6.0,0.38142857142857145
0.65,highdeg_nonbridge,27,0.22083333333333333,0.04483333333333332,0.0,6.0,0.2904285714285714
0.65,highdeg_nonbridge,28,0.23333333333333334,0.032874999999999995,0.0,6.0,0.21942857142857142
0.65,highdeg_nonbridge,29,0.22083333333333333,0.046,0.0,6.0,0.37357142857142855
0.65,highdeg_nonbridge,30,0.23333333333333334,0.042791666666666665,0.0,6.0,0.2594285714285714
0.65,highdeg_nonbridge,31,0.22916666666666666,0.04395833333333333,0.0,6.0,0.26071428571428573
0.65,highdeg_nonbridge,32,0.21666666666666667,0.036875,0.0,6.0,0.2828571428571428
0.65,highdeg_nonbridge,33,0.22083333333333333,0.036958333333333336,0.0,6.0,0.27671428571428575
0.65,highdeg_nonbridge,34,0.21666666666666667,0.04033333333333333,0.0,6.0,0.40042857142857147
0.65,highdeg_nonbridge,35,0.21666666666666667,0.05391666666666667,0.0,6.0,0.2722857142857143
0.65,highdeg_nonbridge,36,0.24583333333333332,0.042166666666666665,0.0,6.0,0.3002857142857143
0.65,highdeg_nonbridge,37,0.225,0.035416666666666666,0.0,6.0,0.34371428571428575
0.65,highdeg_nonbridge,38,0.225,0.044916666666666674,0.0,6.0,0.2844285714285714
0.65,highdeg_nonbridge,39,0.22916666666666666,0.045874999999999985,0.0,6.0,0.305
0.65,highdeg_nonbridge,40,0.225,0.043375000000000004,0.0,6.0,0.25557142857142856
0.65,highdeg_nonbridge,41,0.21666666666666667,0.037333333333333336,0.0,6.0,0.28771428571428564
0.65,highdeg_nonbridge,42,0.22916666666666666,0.03770833333333333,0.0,6.0,0.32271428571428573
0.65,highdeg_nonbridge,43,0.22083333333333333,0.038125000000000006,0.0,6.0,0.2702857142857143
0.65,highdeg_nonbridge,44,0.225,0.04145833333333333,0.0,6.0,0.23628571428571427
0.65,highdeg_nonbridge,45,0.2125,0.04320833333333333,0.0,6.0,0.3417142857142857
0.65,highdeg_nonbridge,46,0.20416666666666666,0.0345,0.0,6.0,0.22885714285714284
0.65,highdeg_nonbridge,47,0.225,0.042624999999999996,0.0,6.0,0.37457142857142856
0.65,highdeg_nonbridge,48,0.225,0.034791666666666665,0.0,6.0,0.31957142857142856
0.65,highdeg_nonbridge,49,0.21666666666666667,0.03391666666666667,0.0,6.0,0.21671428571428572
0.65,highdeg_nonbridge,50,0.22083333333333333,0.04716666666666665,0.0,6.0,0.30257142857142855
